# trial: trial_012.csv
# date: 2026-08-01T17:45:04
# note: gyro axis ID: 3x slow cycle upright-forward-upright-backward, forward first
# self-balancing-robot fw2 ��� motors DISARMED at boot
# EEPROM settings loaded
# gyro cal: keep robot still...
# gyro cal done ('c' to redo)
# 'h' for help, 'a' to arm, 'x' = E-STOP
# Kp=25.000 Ki=5.000 Kd=0.500 trim=2.22 db=23/23
time_ms,raw_angle,kalman_angle,gyro_rate,p_term,i_term,d_term,motor_out,loop_dt_us,gyro_x,gyro_z
7374,-2.03,-2.12,-0.06,0.0,0.0,0.0,0,5004,0.00,-0.05
7395,-2.11,-2.12,0.00,0.0,0.0,0.0,0,5000,0.09,-0.05
7415,-2.14,-2.12,0.05,0.0,0.0,0.0,0,5004,0.03,0.03
7435,-2.25,-2.13,-0.06,0.0,0.0,0.0,0,5000,0.03,0.06
7455,-2.12,-2.14,-0.03,0.0,0.0,0.0,0,5000,0.03,-0.05
7476,-1.95,-2.12,0.05,0.0,0.0,0.0,0,5004,-0.06,-0.06
7496,-2.11,-2.12,-0.12,0.0,0.0,0.0,0,5000,0.02,0.00
7517,-2.13,-2.13,-0.05,0.0,0.0,0.0,0,5004,0.02,-0.08
7537,-2.22,-2.14,0.00,0.0,0.0,0.0,0,5000,0.02,0.02
7558,-2.22,-2.15,-0.03,0.0,0.0,0.0,0,5004,0.05,0.06
7578,-2.20,-2.14,0.00,0.0,0.0,0.0,0,5000,-0.03,-0.06
7599,-2.15,-2.15,0.02,0.0,0.0,0.0,0,5000,-0.02,0.05
7619,-1.94,-2.14,0.06,0.0,0.0,0.0,0,5000,-0.05,-0.03
7640,-2.04,-2.14,-0.06,0.0,0.0,0.0,0,5004,0.09,0.03
7660,-2.22,-2.15,-0.09,0.0,0.0,0.0,0,5000,0.00,-0.03
7681,-2.07,-2.15,-0.08,0.0,0.0,0.0,0,5000,0.11,0.05
7701,-2.25,-2.16,-0.05,0.0,0.0,0.0,0,5000,0.08,0.02
7721,-2.22,-2.16,0.00,0.0,0.0,0.0,0,5004,-0.02,0.03
7742,-2.09,-2.16,-0.09,0.0,0.0,0.0,0,5004,0.05,-0.02
7761,-2.17,-2.16,-0.12,0.0,0.0,0.0,0,5004,0.02,-0.02
7782,-2.08,-2.15,-0.03,0.0,0.0,0.0,0,5004,0.06,0.02
7802,-2.15,-2.15,-0.02,0.0,0.0,0.0,0,5000,-0.02,0.03
7823,-1.92,-2.14,-0.03,0.0,0.0,0.0,0,5000,-0.02,0.05
7843,-1.96,-2.13,-0.03,0.0,0.0,0.0,0,5000,0.00,0.05
7864,-2.19,-2.13,0.03,0.0,0.0,0.0,0,5000,-0.05,-0.02
7884,-2.04,-2.13,-0.03,0.0,0.0,0.0,0,5004,0.03,-0.02
7905,-2.17,-2.14,-0.06,0.0,0.0,0.0,0,5004,0.02,-0.09
7925,-2.09,-2.14,0.06,0.0,0.0,0.0,0,5000,0.05,0.02
7946,-2.12,-2.13,0.14,0.0,0.0,0.0,0,5000,0.05,-0.03
7966,-2.28,-2.13,-0.06,0.0,0.0,0.0,0,5000,-0.02,0.00
7987,-1.99,-2.13,-0.02,0.0,0.0,0.0,0,5004,0.03,-0.03
8007,-2.14,-2.13,-0.02,0.0,0.0,0.0,0,5004,0.12,0.03
8028,-2.05,-2.13,0.02,0.0,0.0,0.0,0,5004,0.05,0.05
8048,-2.05,-2.12,0.02,0.0,0.0,0.0,0,5004,-0.03,0.02
8069,-2.23,-2.12,0.08,0.0,0.0,0.0,0,5004,-0.03,0.03
8089,-2.23,-2.12,0.06,0.0,0.0,0.0,0,5000,0.02,-0.03
8110,-2.20,-2.13,0.03,0.0,0.0,0.0,0,5000,0.00,-0.02
8130,-2.21,-2.14,-0.02,0.0,0.0,0.0,0,5004,-0.06,0.02
8150,-2.10,-2.13,-0.03,0.0,0.0,0.0,0,5000,0.05,0.02
8170,-2.28,-2.13,0.08,0.0,0.0,0.0,0,5000,0.05,-0.06
8190,-2.06,-2.13,0.23,0.0,0.0,0.0,0,5000,0.06,-0.02
8211,-2.22,-2.13,-0.31,0.0,0.0,0.0,0,5000,-0.12,-0.06
8231,-2.19,-2.13,-0.08,0.0,0.0,0.0,0,5004,0.03,-0.03
8252,-2.09,-2.13,0.21,0.0,0.0,0.0,0,5000,0.05,-0.02
8272,-2.37,-2.13,-0.03,0.0,0.0,0.0,0,5000,0.00,-0.09
8293,-1.81,-2.13,-0.24,0.0,0.0,0.0,0,5004,0.03,0.02
8313,-1.85,-2.11,0.29,0.0,0.0,0.0,0,5000,0.02,0.11
8334,-1.90,-2.10,0.14,0.0,0.0,0.0,0,5004,-0.05,-0.06
8354,-2.13,-2.11,-0.40,0.0,0.0,0.0,0,5000,-0.03,0.02
8375,-2.25,-2.12,-0.06,0.0,0.0,0.0,0,5004,-0.03,-0.12
8395,-1.84,-2.11,0.15,0.0,0.0,0.0,0,5004,0.00,0.05
8416,-2.11,-2.11,0.03,0.0,0.0,0.0,0,5004,0.02,0.05
8436,-1.81,-2.10,-0.32,0.0,0.0,0.0,0,5004,-0.02,-0.05
8457,-2.21,-2.10,0.05,0.0,0.0,0.0,0,5004,-0.03,-0.02
8477,-2.46,-2.11,0.18,0.0,0.0,0.0,0,5000,0.03,0.08
8498,-2.32,-2.12,-0.23,0.0,0.0,0.0,0,5004,0.00,0.02
8518,-2.13,-2.13,-0.12,0.0,0.0,0.0,0,5000,-0.03,-0.08
8538,-2.00,-2.11,0.08,0.0,0.0,0.0,0,5000,0.03,0.05
8558,-2.23,-2.11,0.18,0.0,0.0,0.0,0,5000,0.02,-0.05
8579,-2.23,-2.11,-0.24,0.0,0.0,0.0,0,5004,-0.03,-0.08
8599,-2.30,-2.12,-0.03,0.0,0.0,0.0,0,5004,0.00,0.08
8620,-2.03,-2.12,0.11,0.0,0.0,0.0,0,5004,-0.06,0.09
8640,-2.21,-2.11,-0.05,0.0,0.0,0.0,0,5004,-0.02,-0.03
8660,-2.15,-2.12,-0.11,0.0,0.0,0.0,0,5004,-0.02,-0.05
8681,-2.13,-2.11,0.09,0.0,0.0,0.0,0,5000,-0.05,0.00
8701,-2.17,-2.11,0.11,0.0,0.0,0.0,0,5004,-0.03,-0.05
8722,-1.84,-2.10,-0.27,0.0,0.0,0.0,0,5000,0.05,-0.05
8742,-2.03,-2.10,-0.02,0.0,0.0,0.0,0,5000,-0.03,-0.06
8763,-2.24,-2.10,0.11,0.0,0.0,0.0,0,5004,-0.05,0.02
8783,-2.46,-2.12,-0.02,0.0,0.0,0.0,0,5000,0.03,0.03
8804,-2.17,-2.13,-0.11,0.0,0.0,0.0,0,5004,-0.02,0.00
8824,-1.99,-2.12,-0.09,0.0,0.0,0.0,0,5004,-0.03,0.00
8845,-2.12,-2.12,0.08,0.0,0.0,0.0,0,5000,0.09,-0.02
8865,-2.50,-2.13,0.02,0.0,0.0,0.0,0,5004,0.00,0.02
8886,-2.13,-2.14,-0.17,0.0,0.0,0.0,0,5004,0.06,-0.03
8905,-2.01,-2.14,0.05,0.0,0.0,0.0,0,5004,0.00,0.02
8926,-2.14,-2.13,0.02,0.0,0.0,0.0,0,5004,0.02,0.03
8946,-2.02,-2.13,-0.15,0.0,0.0,0.0,0,5000,-0.02,0.00
8967,-2.12,-2.12,-0.06,0.0,0.0,0.0,0,5000,-0.02,-0.03
8987,-2.22,-2.13,0.06,0.0,0.0,0.0,0,5004,0.02,-0.05
9008,-2.26,-2.13,-0.03,0.0,0.0,0.0,0,5004,0.02,0.06
9028,-2.17,-2.13,-0.02,0.0,0.0,0.0,0,5000,-0.05,-0.03
9049,-2.01,-2.12,0.03,0.0,0.0,0.0,0,5004,0.05,0.05
9069,-2.04,-2.12,-0.03,0.0,0.0,0.0,0,5004,0.03,0.05
9090,-1.97,-2.11,-0.09,0.0,0.0,0.0,0,5004,-0.02,-0.06
9110,-2.02,-2.11,-0.09,0.0,0.0,0.0,0,5000,-0.02,-0.03
9131,-1.99,-2.11,0.05,0.0,0.0,0.0,0,5000,0.03,-0.05
9151,-2.05,-2.10,0.02,0.0,0.0,0.0,0,5004,0.05,-0.05
9171,-2.00,-2.10,-0.03,0.0,0.0,0.0,0,5004,-0.03,0.05
9192,-1.90,-2.09,-0.08,0.0,0.0,0.0,0,5004,0.02,-0.02
9212,-2.10,-2.09,0.03,0.0,0.0,0.0,0,5000,0.00,0.00
9233,-2.28,-2.09,-0.06,0.0,0.0,0.0,0,5000,0.02,-0.03
9252,-2.03,-2.10,-0.09,0.0,0.0,0.0,0,5000,-0.08,0.02
9273,-2.03,-2.09,0.02,0.0,0.0,0.0,0,5000,0.05,-0.02
9293,-1.91,-2.08,0.08,0.0,0.0,0.0,0,5004,0.00,-0.06
9314,-2.20,-2.08,-0.08,0.0,0.0,0.0,0,5004,0.02,0.11
9334,-2.15,-2.09,-0.14,0.0,0.0,0.0,0,5000,0.02,0.00
9355,-1.96,-2.08,-0.03,0.0,0.0,0.0,0,5004,0.09,0.00
9375,-1.96,-2.08,-0.05,0.0,0.0,0.0,0,5004,0.06,0.05
9396,-2.17,-2.09,-0.08,0.0,0.0,0.0,0,5000,0.02,-0.06
9416,-1.97,-2.08,0.00,0.0,0.0,0.0,0,5000,0.08,0.02
9437,-2.01,-2.08,0.05,0.0,0.0,0.0,0,5000,-0.03,0.05
9457,-2.21,-2.08,-0.02,0.0,0.0,0.0,0,5004,0.00,0.08
9478,-2.15,-2.08,-0.03,0.0,0.0,0.0,0,5004,0.00,-0.03
9498,-2.24,-2.09,-0.02,0.0,0.0,0.0,0,5004,-0.03,0.02
9519,-2.38,-2.10,0.02,0.0,0.0,0.0,0,5004,0.05,-0.08
9538,-2.02,-2.10,0.15,0.0,0.0,0.0,0,5004,0.00,0.00
9559,-2.17,-2.10,0.08,0.0,0.0,0.0,0,5000,-0.06,-0.02
9579,-1.97,-2.10,-0.02,0.0,0.0,0.0,0,5004,0.03,-0.03
9600,-2.00,-2.09,-0.03,0.0,0.0,0.0,0,5000,-0.02,-0.09
9620,-2.29,-2.10,-0.08,0.0,0.0,0.0,0,5004,0.02,-0.05
9640,-2.27,-2.11,-0.02,0.0,0.0,0.0,0,5000,0.00,-0.03
9661,-2.02,-2.10,-0.06,0.0,0.0,0.0,0,5000,0.02,0.02
9681,-2.09,-2.10,-0.08,0.0,0.0,0.0,0,5000,-0.03,0.00
9702,-2.13,-2.11,-0.06,0.0,0.0,0.0,0,5000,0.02,-0.05
9722,-2.14,-2.11,-0.02,0.0,0.0,0.0,0,5000,0.03,0.00
9743,-2.15,-2.11,0.05,0.0,0.0,0.0,0,5000,-0.02,0.00
9763,-1.99,-2.10,-0.02,0.0,0.0,0.0,0,5004,0.03,-0.08
9784,-1.93,-2.09,-0.09,0.0,0.0,0.0,0,5004,0.03,-0.03
9804,-2.20,-2.10,0.00,0.0,0.0,0.0,0,5000,0.05,0.05
9824,-2.10,-2.11,0.00,0.0,0.0,0.0,0,5004,-0.05,-0.12
9844,-2.07,-2.11,0.00,0.0,0.0,0.0,0,5000,0.03,-0.06
9865,-2.15,-2.12,0.00,0.0,0.0,0.0,0,5000,-0.03,0.02
9885,-2.16,-2.11,0.06,0.0,0.0,0.0,0,5000,0.02,0.02
9906,-2.06,-2.11,-0.05,0.0,0.0,0.0,0,5004,0.00,-0.02
9926,-2.00,-2.11,-0.09,0.0,0.0,0.0,0,5000,0.02,-0.05
9947,-2.13,-2.12,-0.03,0.0,0.0,0.0,0,5004,0.05,-0.03
9967,-2.18,-2.11,-0.02,0.0,0.0,0.0,0,5004,-0.02,-0.03
9988,-2.10,-2.12,-0.08,0.0,0.0,0.0,0,5000,0.00,-0.02
10008,-2.06,-2.11,0.06,0.0,0.0,0.0,0,5004,0.03,-0.02
10029,-2.21,-2.11,0.03,0.0,0.0,0.0,0,5004,0.00,0.11
10049,-2.17,-2.11,0.02,0.0,0.0,0.0,0,5004,-0.03,0.02
10070,-2.23,-2.12,-0.12,0.0,0.0,0.0,0,5004,0.00,-0.06
10090,-2.11,-2.12,0.02,0.0,0.0,0.0,0,5004,-0.06,-0.02
10110,-2.07,-2.12,0.03,0.0,0.0,0.0,0,5000,0.00,-0.06
10131,-2.00,-2.12,0.08,0.0,0.0,0.0,0,5004,-0.02,0.05
10151,-2.12,-2.12,0.05,0.0,0.0,0.0,0,5000,0.02,-0.06
10172,-2.26,-2.13,0.03,0.0,0.0,0.0,0,5004,0.03,0.06
10192,-2.18,-2.14,-0.03,0.0,0.0,0.0,0,5004,0.03,0.02
10213,-2.25,-2.15,-0.06,0.0,0.0,0.0,0,5004,0.09,-0.05
10233,-2.07,-2.14,0.00,0.0,0.0,0.0,0,5004,-0.03,0.03
10254,-2.05,-2.14,0.05,0.0,0.0,0.0,0,5000,0.00,-0.02
10274,-2.27,-2.15,-0.02,0.0,0.0,0.0,0,5000,-0.08,-0.06
10295,-2.12,-2.15,-0.09,0.0,0.0,0.0,0,5000,0.09,-0.02
10315,-2.02,-2.15,0.00,0.0,0.0,0.0,0,5000,0.05,0.05
10336,-2.17,-2.14,-0.06,0.0,0.0,0.0,0,5000,0.09,0.03
10355,-2.09,-2.14,-0.03,0.0,0.0,0.0,0,5000,0.00,0.00
10376,-2.13,-2.14,0.06,0.0,0.0,0.0,0,5004,0.03,-0.06
10396,-2.08,-2.14,-0.03,0.0,0.0,0.0,0,5004,-0.06,-0.03
10417,-2.13,-2.14,0.06,0.0,0.0,0.0,0,5004,-0.06,-0.06
10437,-2.03,-2.14,-0.05,0.0,0.0,0.0,0,5004,-0.08,0.02
10458,-2.29,-2.15,-0.08,0.0,0.0,0.0,0,5004,0.05,-0.11
10478,-2.14,-2.15,-0.03,0.0,0.0,0.0,0,5000,0.03,-0.02
10499,-2.23,-2.16,-0.09,0.0,0.0,0.0,0,5000,-0.05,0.00
10519,-2.19,-2.16,-0.02,0.0,0.0,0.0,0,5004,0.02,0.05
10540,-2.26,-2.16,0.02,0.0,0.0,0.0,0,5000,-0.06,-0.06
10560,-2.21,-2.17,-0.09,0.0,0.0,0.0,0,5000,0.03,-0.02
10580,-2.33,-2.17,-0.02,0.0,0.0,0.0,0,5004,-0.05,0.00
10601,-2.27,-2.18,0.00,0.0,0.0,0.0,0,5000,0.02,-0.08
10621,-2.13,-2.17,0.02,0.0,0.0,0.0,0,5000,0.02,0.02
10642,-2.01,-2.17,-0.08,0.0,0.0,0.0,0,5004,-0.06,0.03
10662,-2.12,-2.17,-0.02,0.0,0.0,0.0,0,5004,-0.06,0.02
10683,-2.02,-2.16,-0.03,0.0,0.0,0.0,0,5004,0.03,0.03
10703,-2.19,-2.15,-0.02,0.0,0.0,0.0,0,5004,0.00,0.00
10724,-2.13,-2.15,-0.08,0.0,0.0,0.0,0,5000,-0.02,0.03
10744,-1.99,-2.15,0.05,0.0,0.0,0.0,0,5000,-0.06,0.03
10765,-1.82,-2.14,-0.09,0.0,0.0,0.0,0,5000,-0.02,-0.03
10785,-2.13,-2.13,0.02,0.0,0.0,0.0,0,5000,0.09,0.00
10806,-2.19,-2.14,-0.02,0.0,0.0,0.0,0,5000,0.09,0.03
10826,-2.14,-2.14,-0.06,0.0,0.0,0.0,0,5000,-0.02,-0.03
10847,-2.12,-2.14,0.02,0.0,0.0,0.0,0,5004,-0.02,-0.08
10867,-2.24,-2.14,-0.02,0.0,0.0,0.0,0,5004,0.02,-0.09
10888,-1.95,-2.14,-0.05,0.0,0.0,0.0,0,5004,-0.05,0.03
10908,-2.04,-2.14,0.05,0.0,0.0,0.0,0,5000,-0.02,0.09
10929,-2.17,-2.14,0.03,0.0,0.0,0.0,0,5000,0.00,-0.02
10949,-2.13,-2.13,0.00,0.0,0.0,0.0,0,5000,0.02,0.05
10970,-2.05,-2.13,-0.02,0.0,0.0,0.0,0,5000,0.03,-0.08
10990,-1.90,-2.12,0.02,0.0,0.0,0.0,0,5000,-0.08,0.08
11011,-2.27,-2.12,-0.05,0.0,0.0,0.0,0,5004,0.03,-0.02
11031,-2.17,-2.12,-0.02,0.0,0.0,0.0,0,5000,0.02,-0.06
11052,-2.16,-2.12,-0.05,0.0,0.0,0.0,0,5000,0.02,-0.11
11072,-2.03,-2.12,0.00,0.0,0.0,0.0,0,5000,-0.05,0.03
11092,-2.07,-2.12,-0.11,0.0,0.0,0.0,0,5000,-0.03,0.06
11113,-2.19,-2.13,0.00,0.0,0.0,0.0,0,5004,-0.02,0.02
11133,-2.23,-2.14,-0.03,0.0,0.0,0.0,0,5004,0.03,-0.06
11154,-2.18,-2.14,-0.05,0.0,0.0,0.0,0,5004,-0.03,-0.05
11174,-2.22,-2.15,0.03,0.0,0.0,0.0,0,5004,0.00,-0.05
11195,-2.22,-2.14,0.00,0.0,0.0,0.0,0,5004,0.02,0.06
11215,-2.29,-2.15,-0.05,0.0,0.0,0.0,0,5000,-0.03,0.02
11236,-2.13,-2.16,-0.05,0.0,0.0,0.0,0,5000,0.00,0.09
11256,-2.14,-2.16,0.03,0.0,0.0,0.0,0,5004,0.08,0.05
11277,-2.11,-2.16,-0.06,0.0,0.0,0.0,0,5004,0.00,0.03
11297,-1.95,-2.15,-0.03,0.0,0.0,0.0,0,5000,0.03,0.05
11318,-2.21,-2.15,-0.03,0.0,0.0,0.0,0,5004,-0.05,-0.02
11338,-2.28,-2.15,-0.06,0.0,0.0,0.0,0,5004,0.02,0.02
11359,-2.22,-2.16,0.02,0.0,0.0,0.0,0,5004,-0.02,-0.03
11379,-2.16,-2.15,0.02,0.0,0.0,0.0,0,5000,0.09,0.02
11400,-2.15,-2.15,-0.11,0.0,0.0,0.0,0,5000,0.02,0.02
11420,-2.21,-2.16,0.02,0.0,0.0,0.0,0,5000,0.00,0.05
11441,-1.86,-2.15,-0.09,0.0,0.0,0.0,0,5000,0.02,-0.02
11461,-2.08,-2.14,-0.05,0.0,0.0,0.0,0,5004,-0.11,0.00
11482,-2.06,-2.13,0.00,0.0,0.0,0.0,0,5000,0.05,-0.02
11502,-2.16,-2.13,0.02,0.0,0.0,0.0,0,5004,0.05,-0.02
11523,-2.00,-2.13,0.05,0.0,0.0,0.0,0,5004,-0.02,0.06
11543,-2.01,-2.12,-0.11,0.0,0.0,0.0,0,5004,-0.03,-0.06
11564,-2.22,-2.12,0.08,0.0,0.0,0.0,0,5004,0.05,0.03
11584,-1.99,-2.12,-0.03,0.0,0.0,0.0,0,5000,0.05,-0.05
11604,-2.17,-2.12,-0.02,0.0,0.0,0.0,0,5004,-0.02,-0.03
11625,-1.83,-2.11,-0.11,0.0,0.0,0.0,0,5004,0.00,0.02
11645,-2.32,-2.11,-0.03,0.0,0.0,0.0,0,5000,-0.05,0.03
11666,-1.98,-2.11,-0.03,0.0,0.0,0.0,0,5000,-0.09,-0.02
11686,-2.17,-2.12,-0.02,0.0,0.0,0.0,0,5000,-0.05,-0.02
11707,-2.17,-2.12,0.11,0.0,0.0,0.0,0,5004,0.02,0.06
11727,-2.06,-2.11,0.00,0.0,0.0,0.0,0,5004,0.05,0.03
11747,-2.09,-2.11,0.00,0.0,0.0,0.0,0,5004,0.00,-0.03
11767,-2.13,-2.11,-0.08,0.0,0.0,0.0,0,5000,0.00,-0.06
11788,-2.31,-2.13,0.02,0.0,0.0,0.0,0,5004,-0.02,-0.03
11808,-2.13,-2.12,-0.03,0.0,0.0,0.0,0,5000,0.00,-0.06
11829,-2.13,-2.12,0.02,0.0,0.0,0.0,0,5000,-0.02,-0.02
11849,-2.20,-2.13,0.05,0.0,0.0,0.0,0,5004,0.03,0.00
11870,-2.29,-2.14,-0.02,0.0,0.0,0.0,0,5000,-0.02,0.08
11890,-2.25,-2.14,0.00,0.0,0.0,0.0,0,5000,0.03,0.02
11911,-2.19,-2.14,-0.03,0.0,0.0,0.0,0,5004,-0.02,-0.06
11931,-1.98,-2.13,-0.08,0.0,0.0,0.0,0,5004,0.00,-0.05
11952,-2.08,-2.13,0.00,0.0,0.0,0.0,0,5000,0.03,-0.05
11972,-2.07,-2.13,0.03,0.0,0.0,0.0,0,5004,-0.02,0.00
11993,-2.11,-2.13,0.00,0.0,0.0,0.0,0,5004,-0.02,0.09
12013,-2.10,-2.13,0.00,0.0,0.0,0.0,0,5004,0.00,-0.03
12034,-2.00,-2.13,-0.03,0.0,0.0,0.0,0,5000,-0.03,-0.11
12054,-2.05,-2.13,0.03,0.0,0.0,0.0,0,5000,0.00,0.00
12075,-2.08,-2.13,-0.06,0.0,0.0,0.0,0,5000,0.02,-0.02
12095,-2.06,-2.13,0.02,0.0,0.0,0.0,0,5004,-0.06,0.05
12115,-2.11,-2.12,-0.11,0.0,0.0,0.0,0,5004,-0.05,-0.03
12136,-2.13,-2.12,-0.08,0.0,0.0,0.0,0,5000,-0.02,0.02
12156,-2.01,-2.12,-0.05,0.0,0.0,0.0,0,5000,0.00,-0.03
12177,-2.14,-2.12,-0.08,0.0,0.0,0.0,0,5004,-0.05,0.02
12197,-2.18,-2.12,0.06,0.0,0.0,0.0,0,5000,0.02,-0.05
12218,-2.35,-2.13,0.05,0.0,0.0,0.0,0,5004,0.08,0.00
12238,-2.32,-2.15,-0.03,0.0,0.0,0.0,0,5004,-0.02,-0.02
12259,-2.22,-2.15,0.05,0.0,0.0,0.0,0,5004,0.02,0.00
12279,-2.38,-2.15,-0.06,0.0,0.0,0.0,0,5000,-0.03,-0.02
12300,-2.21,-2.15,-0.09,0.0,0.0,0.0,0,5000,0.02,-0.06
12320,-2.11,-2.15,0.00,0.0,0.0,0.0,0,5004,0.06,0.02
12341,-2.07,-2.14,-0.02,0.0,0.0,0.0,0,5000,-0.02,0.03
12361,-2.39,-2.15,-0.05,0.0,0.0,0.0,0,5000,-0.05,0.06
12382,-2.19,-2.16,0.00,0.0,0.0,0.0,0,5004,0.02,0.00
12402,-2.06,-2.16,-0.06,0.0,0.0,0.0,0,5004,-0.02,0.00
12423,-2.18,-2.16,-0.02,0.0,0.0,0.0,0,5000,0.03,-0.03
12443,-2.15,-2.16,0.03,0.0,0.0,0.0,0,5004,0.00,0.00
12463,-2.20,-2.16,0.00,0.0,0.0,0.0,0,5004,0.03,0.03
12483,-2.11,-2.16,0.00,0.0,0.0,0.0,0,5000,0.00,-0.05
12504,-2.32,-2.16,0.03,0.0,0.0,0.0,0,5004,-0.03,0.03
12524,-2.06,-2.16,0.00,0.0,0.0,0.0,0,5000,0.02,-0.02
12545,-2.20,-2.16,-0.11,0.0,0.0,0.0,0,5000,0.02,0.05
12565,-2.14,-2.15,0.02,0.0,0.0,0.0,0,5004,0.00,-0.03
12585,-2.02,-2.16,0.02,0.0,0.0,0.0,0,5004,0.02,0.02
12606,-2.14,-2.15,0.06,0.0,0.0,0.0,0,5004,-0.09,-0.06
12626,-2.06,-2.15,0.02,0.0,0.0,0.0,0,5000,0.05,-0.02
12647,-2.15,-2.15,-0.02,0.0,0.0,0.0,0,5004,0.02,-0.02
12667,-2.06,-2.14,-0.05,0.0,0.0,0.0,0,5000,-0.05,0.02
12688,-2.22,-2.15,-0.11,0.0,0.0,0.0,0,5004,0.05,-0.03
12708,-2.10,-2.14,-0.03,0.0,0.0,0.0,0,5000,-0.02,-0.06
12729,-2.28,-2.14,-0.06,0.0,0.0,0.0,0,5000,-0.05,-0.05
12749,-2.02,-2.14,-0.02,0.0,0.0,0.0,0,5004,-0.03,-0.03
12770,-2.10,-2.14,-0.02,0.0,0.0,0.0,0,5004,-0.03,0.00
12790,-2.22,-2.15,-0.05,0.0,0.0,0.0,0,5000,0.00,-0.06
12811,-2.18,-2.15,-0.03,0.0,0.0,0.0,0,5000,-0.05,0.02
12831,-2.09,-2.15,0.05,0.0,0.0,0.0,0,5000,-0.02,-0.05
12852,-2.11,-2.15,-0.08,0.0,0.0,0.0,0,5004,0.00,0.02
12872,-2.16,-2.14,0.02,0.0,0.0,0.0,0,5000,0.06,0.00
12893,-2.22,-2.14,0.05,0.0,0.0,0.0,0,5004,-0.03,-0.02
12913,-2.02,-2.14,-0.02,0.0,0.0,0.0,0,5000,0.02,-0.03
12934,-2.19,-2.15,-0.05,0.0,0.0,0.0,0,5000,0.00,0.03
12954,-2.13,-2.15,0.00,0.0,0.0,0.0,0,5004,0.09,0.03
12975,-1.97,-2.13,-0.05,0.0,0.0,0.0,0,5004,0.05,0.06
12995,-2.17,-2.13,0.03,0.0,0.0,0.0,0,5004,0.02,-0.06
13016,-2.07,-2.13,0.00,0.0,0.0,0.0,0,5004,-0.03,-0.05
13036,-2.14,-2.12,-0.06,0.0,0.0,0.0,0,5000,0.03,0.03
13057,-2.29,-2.13,0.00,0.0,0.0,0.0,0,5000,-0.03,0.00
13077,-2.40,-2.14,-0.03,0.0,0.0,0.0,0,5004,0.03,-0.03
13097,-2.00,-2.14,-0.03,0.0,0.0,0.0,0,5004,-0.05,-0.08
13118,-2.10,-2.13,-0.12,0.0,0.0,0.0,0,5000,-0.05,0.03
13138,-1.99,-2.13,0.02,0.0,0.0,0.0,0,5000,-0.02,0.06
13159,-2.12,-2.13,-0.06,0.0,0.0,0.0,0,5004,0.00,0.00
13179,-2.23,-2.13,0.03,0.0,0.0,0.0,0,5000,0.02,0.03
13200,-2.01,-2.13,-0.02,0.0,0.0,0.0,0,5000,0.02,-0.02
13220,-2.25,-2.13,0.02,0.0,0.0,0.0,0,5004,-0.02,0.03
13241,-2.15,-2.12,-0.06,0.0,0.0,0.0,0,5000,-0.05,-0.05
13261,-2.13,-2.12,-0.02,0.0,0.0,0.0,0,5004,-0.02,-0.03
13282,-2.21,-2.13,-0.08,0.0,0.0,0.0,0,5004,-0.02,0.03
13302,-2.23,-2.13,-0.02,0.0,0.0,0.0,0,5000,0.06,-0.02
13323,-2.20,-2.14,-0.02,0.0,0.0,0.0,0,5004,0.11,-0.03
13343,-2.12,-2.14,-0.02,0.0,0.0,0.0,0,5000,0.03,0.03
13364,-1.95,-2.13,0.05,0.0,0.0,0.0,0,5000,0.02,0.08
13384,-1.97,-2.12,-0.05,0.0,0.0,0.0,0,5000,0.05,-0.02
13405,-2.11,-2.13,-0.03,0.0,0.0,0.0,0,5004,0.03,0.02
13425,-2.00,-2.13,0.06,0.0,0.0,0.0,0,5000,0.05,0.03
13446,-2.27,-2.13,-0.05,0.0,0.0,0.0,0,5004,0.02,-0.03
13466,-2.15,-2.15,-0.11,0.0,0.0,0.0,0,5000,0.06,-0.05
13487,-2.29,-2.16,-0.06,0.0,0.0,0.0,0,5000,-0.03,0.03
13507,-2.10,-2.16,-0.06,0.0,0.0,0.0,0,5004,-0.06,0.02
13528,-2.12,-2.16,-0.03,0.0,0.0,0.0,0,5004,0.00,-0.02
13548,-2.22,-2.16,-0.06,0.0,0.0,0.0,0,5000,-0.02,-0.06
13569,-2.21,-2.16,0.00,0.0,0.0,0.0,0,5004,0.00,-0.03
13589,-2.03,-2.15,-0.03,0.0,0.0,0.0,0,5000,0.03,-0.11
13608,-2.34,-2.15,-0.21,0.0,0.0,0.0,0,5004,0.00,0.00
13629,-1.92,-2.15,0.03,0.0,0.0,0.0,0,5000,-0.06,0.08
13649,-2.13,-2.13,0.08,0.0,0.0,0.0,0,5004,0.06,-0.05
13670,-2.14,-2.14,-0.02,0.0,0.0,0.0,0,5000,-0.02,-0.03
13690,-1.86,-2.12,-0.05,0.0,0.0,0.0,0,5000,0.03,0.02
13711,-2.09,-2.12,0.02,0.0,0.0,0.0,0,5000,0.05,-0.02
13731,-2.24,-2.12,-0.14,0.0,0.0,0.0,0,5000,0.02,-0.03
13752,-2.14,-2.12,-0.12,0.0,0.0,0.0,0,5000,0.05,-0.02
13772,-2.19,-2.12,0.05,0.0,0.0,0.0,0,5004,0.02,0.06
13793,-2.24,-2.13,0.02,0.0,0.0,0.0,0,5004,0.00,-0.03
13813,-2.22,-2.13,-0.17,0.0,0.0,0.0,0,5004,0.02,0.02
