# trial: trial_070.csv
# note: full-circle proof: S -> balance -> L laydown
# MOTOR TEST: wheels OFF the ground, battery on.
# l <pwm> / r <pwm> (-255..255); auto-zero after 2 s idle; x exits
# DISARMED: emergency stop
# unknown cmd: *
# SWINGUP: pumping
# DISARMED: swingup timeout
# DISARMED: emergency stop
# unknown cmd: *
93979.890,45.28,0.00,7.57
93979.890,45.28,0.06,7.57
93979.890,45.28,0.08,7.57
93979.890,45.26,0.06,7.57
93979.890,45.27,0.00,7.57
93979.890,45.25,0.00,7.57
93979.890,45.25,0.06,7.57
93979.903,45.24,0.04,7.57
93979.944,45.24,0.08,7.57
93979.987,45.22,0.00,7.57
93980.034,45.22,-0.02,7.57
93980.078,45.21,0.10,7.57
93980.112,45.23,0.04,7.57
93980.158,45.23,0.02,7.57
93980.201,45.24,-0.06,7.57
93980.240,45.24,0.00,7.57
93980.283,45.25,0.00,7.57
93980.324,45.25,0.04,7.57
93980.367,45.24,0.04,7.57
93980.408,45.24,0.10,7.57
93980.450,45.24,0.04,7.57
93980.492,45.26,0.02,7.57
93980.534,45.24,0.02,7.57
93980.576,45.22,-0.02,7.57
93980.618,45.24,0.00,7.57
93980.660,45.26,0.10,7.57
93980.702,45.27,0.06,7.57
93980.743,45.26,0.08,7.57
93980.788,45.27,0.04,7.57
93980.830,45.27,0.00,7.57
93980.876,45.26,0.04,7.57
93980.920,45.27,0.04,7.57
93981.012,45.28,0.06,7.57
93981.012,45.28,0.04,7.57
93981.037,45.27,0.04,7.57
93981.079,45.27,0.00,7.57
93981.123,45.26,0.02,7.57
93981.163,45.26,0.39,7.57
93981.206,45.89,-13.45,7.57
93981.250,47.68,-15.12,7.57
93981.292,48.67,-12.64,7.57
93981.335,48.72,-0.39,7.57
93981.378,48.51,1.30,7.57
93981.420,48.56,11.72,7.57
93981.463,47.39,27.21,7.57
93981.505,47.21,31.31,7.56
93981.550,47.10,44.35,7.56
93981.590,46.89,39.22,7.56
93981.634,46.35,16.96,7.56
93981.674,46.09,0.63,7.56
93981.717,46.12,-9.13,7.56
93981.760,46.12,-20.87,7.56
93981.802,45.82,-32.29,7.56
93981.845,45.17,-32.02,7.56
93981.888,45.47,-37.40,7.56
93981.930,45.48,-45.25,7.56
93981.973,45.18,-43.29,7.56
93982.015,45.08,-42.25,7.56
93982.059,45.49,-41.93,7.56
93982.101,45.40,-36.20,7.56
93982.146,45.39,-39.95,7.56
93982.186,45.40,-27.40,7.56
93982.229,45.55,-37.85,7.56
93982.271,45.46,-31.88,7.56
93982.314,45.48,-39.28,7.56
93982.357,45.68,-32.53,7.56
93982.399,45.64,-31.02,7.56
93982.442,45.56,-12.49,7.56
93982.484,45.51,-13.25,7.56
93982.527,45.80,-6.77,7.56
93982.574,45.97,-11.74,7.56
93982.614,45.73,-12.27,7.56
93982.658,45.70,-9.11,7.56
93982.698,45.60,-10.42,7.56
93982.741,45.76,-18.49,7.56
93982.783,45.54,-9.80,7.56
93982.826,45.71,-9.66,7.56
93982.868,45.71,11.07,7.56
93982.910,45.55,48.00,7.56
93982.953,45.69,48.76,7.56
93982.995,45.52,43.19,7.56
93983.039,45.36,47.57,7.56
93983.079,45.55,56.97,7.56
93983.128,45.47,46.33,7.56
93983.173,45.60,41.17,7.56
93983.206,45.61,56.36,7.56
93983.264,45.61,30.13,7.56
93983.292,45.69,45.88,7.56
93983.334,45.98,44.37,7.56
93983.377,45.94,26.97,7.56
93983.419,46.02,45.23,7.56
93983.461,46.26,30.31,7.56
93983.504,45.76,36.34,7.56
93983.546,45.67,43.64,7.56
93983.589,45.72,49.51,7.56
93983.632,45.89,34.16,7.55
93983.675,45.44,32.45,7.55
93983.717,45.64,42.42,7.55
93983.759,45.77,33.43,7.55
93983.802,45.53,31.45,7.55
93983.845,46.20,27.72,7.55
93983.888,46.28,36.18,7.55
93983.930,46.53,50.82,7.55
93983.972,46.33,47.45,7.55
93984.015,46.73,37.73,7.55
93984.057,46.31,48.25,7.55
93984.100,46.09,34.94,7.55
93984.184,46.04,30.62,7.55
93984.185,46.48,31.70,7.55
93984.229,46.23,19.55,7.55
93984.269,46.07,7.22,7.55
93984.312,45.81,6.03,7.55
93984.355,45.57,10.29,7.55
93984.401,45.44,3.75,7.55
93984.440,45.57,-24.17,7.55
93984.483,45.73,-26.76,7.55
93984.526,45.82,-26.46,7.55
93984.569,45.95,-27.23,7.55
93984.612,46.39,-28.05,7.55
93984.654,46.16,-26.36,7.55
93984.697,46.06,-31.66,7.55
93984.740,45.91,-27.15,7.55
93984.782,46.05,-20.91,7.55
93984.824,46.46,-28.98,7.55
93984.868,45.97,-20.95,7.55
93984.911,46.14,-27.31,7.55
93984.953,46.26,-27.95,7.55
93984.995,46.30,-27.97,7.55
93985.038,46.09,-23.52,7.55
93985.081,46.04,-29.25,7.55
93985.126,46.18,-29.19,7.55
93985.169,46.00,-23.13,7.55
93985.210,46.15,-20.69,7.55
93985.253,46.14,-29.47,7.55
93985.296,46.30,-29.90,7.55
93985.338,46.14,-31.13,7.55
93985.381,45.90,-8.54,7.55
93985.424,46.24,-31.35,7.55
93985.467,46.10,-24.77,7.55
93985.509,46.16,-21.06,7.55
93985.552,46.15,-29.76,7.55
93985.595,45.90,-31.37,7.55
93985.638,46.10,-24.75,7.55
93985.681,46.43,-31.29,7.55
93985.723,46.26,-27.31,7.55
93985.768,46.07,-21.38,7.55
93985.812,46.02,-28.25,7.55
93985.852,46.17,-25.40,7.55
93985.895,46.03,-26.84,7.55
93985.938,45.94,-30.27,7.55
93985.981,46.16,-30.04,7.55
93986.024,46.35,-24.40,7.55
93986.067,46.42,-25.15,7.55
93986.111,46.33,-17.53,7.55
93986.152,45.98,-36.65,7.55
93986.199,46.08,-21.55,7.55
93986.242,46.45,-23.58,7.55
93986.281,46.22,-19.59,7.55
93986.324,46.24,-21.22,7.55
93986.367,46.17,-32.51,7.55
93986.410,46.09,-26.07,7.55
93986.452,45.61,-26.15,7.55
93986.495,46.22,-45.64,7.55
93986.539,46.41,-37.63,7.55
93986.581,46.27,-37.51,7.55
93986.623,46.35,-43.72,7.55
93986.666,46.14,-44.88,7.55
93986.710,46.59,-40.52,7.55
93986.756,46.54,-47.62,7.55
93986.795,46.51,-44.48,7.55
93986.837,46.37,-43.54,7.55
93986.880,46.38,-40.38,7.55
93986.923,46.75,-30.72,7.55
93986.966,46.43,-33.41,7.55
93987.008,46.46,-34.06,7.55
93987.051,46.63,-29.31,7.55
93987.094,46.35,-21.20,7.55
93987.136,46.24,-29.72,7.55
93987.179,46.13,-40.52,7.55
93987.223,46.37,-39.24,7.55
93987.266,45.95,-36.24,7.55
93987.308,46.05,-49.29,7.55
93987.351,46.20,-38.63,7.55
93987.394,46.05,-42.66,7.54
93987.437,45.94,-38.81,7.54
93987.481,46.05,-51.02,7.54
93987.523,46.15,-40.66,7.54
93987.565,46.17,-52.75,7.54
93987.608,46.19,-40.89,7.54
93987.653,46.52,-43.66,7.54
93987.694,47.02,-33.35,7.54
93987.737,46.62,-28.05,7.54
93987.780,46.53,-35.28,7.54
93987.825,46.52,-38.79,7.54
93987.866,46.50,-34.51,7.54
93987.909,46.72,-42.89,7.55
93987.954,46.54,-32.06,7.55
93987.995,46.79,-39.14,7.55
93988.038,46.42,-32.57,7.55
93988.086,46.90,-39.54,7.55
93988.124,46.49,-31.68,7.55
93988.168,46.50,-50.06,7.55
93988.211,46.54,-42.19,7.55
93988.252,46.69,-40.89,7.55
93988.295,46.48,-32.74,7.55
93988.338,46.13,-38.28,7.55
93988.381,46.22,-38.30,7.55
93988.425,46.43,-42.99,7.55
93988.466,46.32,-42.17,7.50
93988.509,45.99,-44.92,7.50
93988.553,45.99,-43.40,7.50
93988.599,45.93,-39.62,7.50
93988.638,45.69,-48.15,7.50
93988.681,45.76,-43.56,7.50
93988.724,45.91,-22.60,7.50
93988.766,45.99,-5.65,7.50
93988.809,46.03,-13.96,7.50
93988.852,46.06,-25.91,7.50
93988.895,45.85,-23.22,7.50
93988.938,45.75,-18.96,7.50
93988.981,45.71,-23.01,7.51
93989.024,46.08,-25.30,7.51
93989.067,46.29,-9.36,7.51
93989.110,46.38,-16.51,7.51
93989.152,46.62,-10.54,7.51
93989.197,45.36,-19.38,7.51
93989.240,44.64,-27.78,7.51
93989.286,43.15,8.91,7.51
93989.325,43.25,-1.49,7.51
93989.366,43.21,1.71,7.51
93989.409,43.49,0.45,7.51
93989.451,43.72,-0.02,7.51
93989.493,43.94,0.08,7.51
93989.535,44.15,0.02,7.52
93989.577,44.33,0.02,7.52
93989.622,44.49,0.00,7.52
93989.661,44.61,0.04,7.52
93989.704,44.73,0.00,7.52
93989.745,44.86,0.02,7.52
93989.787,44.97,0.02,7.52
93989.829,45.05,0.02,7.52
93989.871,45.15,0.04,7.52
93989.913,45.23,0.08,7.52
93989.955,45.30,0.00,7.52
93989.997,45.35,0.06,7.52
93990.039,45.40,0.00,7.53
93990.080,45.44,0.06,7.53
93990.123,45.48,0.04,7.53
93990.164,45.51,0.06,7.53
93990.206,45.55,0.12,7.53
93990.249,45.61,-0.04,7.53
93990.291,45.62,0.04,7.53
93990.338,45.64,0.04,7.53
93990.375,45.67,0.10,7.53
93990.417,45.69,-0.02,7.53
93990.459,45.69,-0.02,7.53
93990.501,45.70,0.08,7.53
93990.543,45.70,0.06,7.53
93990.585,45.69,0.06,7.53
93990.627,45.71,0.04,7.53
93990.669,45.74,0.04,7.53
93990.711,45.74,0.02,7.53
93990.753,45.76,0.06,7.53
93990.795,45.76,0.02,7.53
93990.837,45.75,0.04,7.53
93990.878,45.75,0.04,7.53
93990.923,45.75,0.04,7.53
93991.012,45.76,0.04,7.53
93991.012,45.75,-0.08,7.53
93991.047,45.76,0.06,7.53
93991.089,45.76,0.06,7.54
93991.131,45.76,0.08,7.54
93991.173,45.77,0.10,7.54
93991.217,45.76,0.10,7.54
93991.262,45.78,0.02,7.54
93991.299,45.78,0.02,7.54
93991.341,45.78,0.00,7.54
93991.383,45.77,0.02,7.54
93991.425,45.77,0.02,7.54
93991.467,45.78,0.10,7.54
93991.509,45.76,0.06,7.54
93991.551,45.75,0.08,7.54
93991.593,45.75,-0.02,7.54
93991.635,45.76,0.04,7.54
93991.678,45.78,0.10,7.54
93991.720,45.77,0.06,7.54
93991.762,45.77,0.00,7.54
93991.803,45.78,0.06,7.54
93991.846,45.77,0.12,7.54
93991.888,45.76,0.04,7.54
93991.930,45.75,0.06,7.54
93991.978,45.74,0.02,7.54
93992.014,45.73,0.12,7.54
93992.056,45.73,0.04,7.54
93992.098,45.71,0.16,7.54
93992.140,45.71,0.04,7.55
93992.182,45.71,0.02,7.55
93992.225,45.72,0.02,7.55
93992.267,45.73,-0.02,7.55
93992.309,45.74,0.02,7.55
93992.351,45.74,0.06,7.55
93992.394,45.74,0.06,7.55
93992.436,45.73,0.08,7.55
93992.478,45.73,0.04,7.55
93992.520,45.71,0.06,7.55
93992.562,45.69,0.02,7.55
93992.604,45.70,0.02,7.55
93992.647,45.70,0.06,7.55
93992.694,45.69,-0.04,7.55
93992.731,45.69,0.06,7.55
93992.773,45.68,-0.02,7.55
93992.815,45.68,0.08,7.55
93992.858,45.68,0.06,7.55
93992.899,45.70,0.02,7.55
93992.942,45.71,0.08,7.55
93992.984,45.71,-0.02,7.55
93993.028,45.72,0.04,7.55
93993.067,45.74,0.02,7.55
93993.110,45.74,-0.04,7.55
93993.152,45.73,0.10,7.55
93993.195,45.75,0.10,7.55
93993.236,45.73,0.06,7.55
93993.278,45.74,0.04,7.55
93993.320,45.73,0.12,7.55
93993.362,45.73,0.10,7.55
93993.411,45.74,0.00,7.55
93993.447,45.73,0.12,7.55
93993.494,45.73,0.04,7.55
