# trial: trial_010.csv
# date: 2026-08-01T17:39:18
# note: bench test 4a-v3: left wheel deadband, 14 counted bursts 20-72 step 4
# self-balancing-robot fw2 ��� motors DISARMED at boot
# EEPROM settings loaded
# gyro cal: keep robot still...
# gyro cal done ('c' to redo)
# 'h' for help, 'a' to arm, 'x' = E-STOP
# Kp=25.000 Ki=5.000 Kd=0.500 trim=2.22 db=0/0
time_ms,raw_angle,kalman_angle,gyro_rate,p_term,i_term,d_term,motor_out,loop_dt_us
3216,-2.04,-2.05,0.03,0.0,0.0,0.0,0,5004
3235,-2.03,-2.05,0.02,0.0,0.0,0.0,0,5004
3256,-2.03,-2.05,0.05,0.0,0.0,0.0,0,5000
3275,-2.10,-2.05,-0.02,0.0,0.0,0.0,0,5004
3296,-2.30,-2.05,0.05,0.0,0.0,0.0,0,5004
3315,-1.83,-2.04,-0.06,0.0,0.0,0.0,0,5004
3336,-2.10,-2.03,-0.03,0.0,0.0,0.0,0,5004
3355,-2.15,-2.04,-0.08,0.0,0.0,0.0,0,5000
3376,-2.17,-2.06,-0.02,0.0,0.0,0.0,0,5004
3396,-2.01,-2.05,-0.02,0.0,0.0,0.0,0,5004
3416,-1.96,-2.05,-0.03,0.0,0.0,0.0,0,5000
3436,-2.06,-2.05,-0.02,0.0,0.0,0.0,0,5004
3456,-2.23,-2.06,-0.09,0.0,0.0,0.0,0,5000
3476,-2.15,-2.06,-0.06,0.0,0.0,0.0,0,5000
3495,-1.95,-2.05,-0.02,0.0,0.0,0.0,0,5000
3516,-2.04,-2.05,0.03,0.0,0.0,0.0,0,5004
3535,-1.92,-2.03,-0.02,0.0,0.0,0.0,0,5004
3556,-2.21,-2.04,0.03,0.0,0.0,0.0,0,5004
3575,-2.20,-2.04,-0.08,0.0,0.0,0.0,0,5000
3596,-1.98,-2.04,-0.02,0.0,0.0,0.0,0,5000
3615,-2.03,-2.04,0.02,0.0,0.0,0.0,0,5000
3636,-2.01,-2.04,-0.02,0.0,0.0,0.0,0,5000
3655,-1.95,-2.04,-0.08,0.0,0.0,0.0,0,5000
3676,-1.97,-2.04,-0.02,0.0,0.0,0.0,0,5004
3696,-2.28,-2.05,-0.02,0.0,0.0,0.0,0,5000
3716,-2.05,-2.05,-0.12,0.0,0.0,0.0,0,5004
3736,-1.87,-2.04,-0.02,0.0,0.0,0.0,0,5004
3756,-2.15,-2.04,0.05,0.0,0.0,0.0,0,5004
3776,-2.02,-2.04,-0.06,0.0,0.0,0.0,0,5004
3795,-2.06,-2.04,-0.09,0.0,0.0,0.0,0,5004
3816,-2.10,-2.05,0.02,0.0,0.0,0.0,0,5000
3835,-1.94,-2.04,-0.06,0.0,0.0,0.0,0,5000
3856,-2.00,-2.04,-0.05,0.0,0.0,0.0,0,5000
3875,-1.93,-2.04,-0.03,0.0,0.0,0.0,0,5000
3896,-2.10,-2.04,-0.02,0.0,0.0,0.0,0,5004
3915,-2.12,-2.04,-0.06,0.0,0.0,0.0,0,5004
3936,-2.03,-2.04,-0.05,0.0,0.0,0.0,0,5004
3956,-1.96,-2.04,-0.03,0.0,0.0,0.0,0,5000
3976,-1.94,-2.04,-0.08,0.0,0.0,0.0,0,5004
3996,-1.99,-2.04,0.00,0.0,0.0,0.0,0,5004
4016,-2.11,-2.04,-0.06,0.0,0.0,0.0,0,5000
4036,-2.23,-2.04,-0.05,0.0,0.0,0.0,0,5004
4056,-2.10,-2.04,-0.06,0.0,0.0,0.0,0,5004
4076,-1.93,-2.04,0.02,0.0,0.0,0.0,0,5004
4096,-1.86,-2.03,-0.02,0.0,0.0,0.0,0,5004
4116,-1.99,-2.03,0.05,0.0,0.0,0.0,0,5004
4135,-2.13,-2.03,-0.09,0.0,0.0,0.0,0,5000
4156,-2.19,-2.03,-0.05,0.0,0.0,0.0,0,5004
4175,-2.24,-2.04,-0.06,0.0,0.0,0.0,0,5000
4196,-2.01,-2.04,-0.02,0.0,0.0,0.0,0,5004
4216,-1.82,-2.03,-0.08,0.0,0.0,0.0,0,5000
4236,-1.96,-2.03,-0.08,0.0,0.0,0.0,0,5000
4256,-1.95,-2.03,-0.03,0.0,0.0,0.0,0,5000
4276,-1.90,-2.02,-0.02,0.0,0.0,0.0,0,5000
4296,-2.09,-2.02,-0.03,0.0,0.0,0.0,0,5000
4316,-1.97,-2.02,0.08,0.0,0.0,0.0,0,5000
4336,-2.19,-2.03,-0.03,0.0,0.0,0.0,0,5000
4356,-1.98,-2.03,0.05,0.0,0.0,0.0,0,5004
4376,-1.93,-2.03,-0.02,0.0,0.0,0.0,0,5000
4396,-1.96,-2.02,0.09,0.0,0.0,0.0,0,5000
4416,-2.00,-2.03,0.00,0.0,0.0,0.0,0,5004
4435,-1.99,-2.02,0.03,0.0,0.0,0.0,0,5000
4456,-2.04,-2.01,-0.05,0.0,0.0,0.0,0,5000
4476,-2.20,-2.02,-0.02,0.0,0.0,0.0,0,5004
4496,-2.14,-2.03,-0.03,0.0,0.0,0.0,0,5004
4516,-2.17,-2.03,-0.08,0.0,0.0,0.0,0,5004
4536,-2.08,-2.04,-0.02,0.0,0.0,0.0,0,5000
4556,-1.94,-2.04,0.03,0.0,0.0,0.0,0,5000
4576,-2.09,-2.04,0.05,0.0,0.0,0.0,0,5000
4596,-2.02,-2.04,0.00,0.0,0.0,0.0,0,5000
4616,-2.12,-2.04,0.02,0.0,0.0,0.0,0,5004
4636,-1.84,-2.04,0.00,0.0,0.0,0.0,0,5000
4656,-2.08,-2.04,-0.05,0.0,0.0,0.0,0,5004
4676,-1.90,-2.04,-0.06,0.0,0.0,0.0,0,5000
4696,-2.09,-2.04,0.02,0.0,0.0,0.0,0,5000
4716,-2.04,-2.03,0.03,0.0,0.0,0.0,0,5004
4737,-2.02,-2.03,-0.03,0.0,0.0,0.0,0,5000
4756,-2.06,-2.03,-0.02,0.0,0.0,0.0,0,5000
4776,-2.31,-2.03,0.00,0.0,0.0,0.0,0,5000
4796,-2.00,-2.03,-0.03,0.0,0.0,0.0,0,5000
4816,-2.05,-2.03,-0.05,0.0,0.0,0.0,0,5000
4836,-1.88,-2.02,0.02,0.0,0.0,0.0,0,5000
4856,-2.06,-2.02,-0.05,0.0,0.0,0.0,0,5012
4876,-1.98,-2.02,-0.03,0.0,0.0,0.0,0,5000
4896,-2.08,-2.03,-0.02,0.0,0.0,0.0,0,5004
4916,-2.09,-2.04,0.06,0.0,0.0,0.0,0,5000
4936,-2.11,-2.04,0.06,0.0,0.0,0.0,0,5004
4956,-2.08,-2.04,0.08,0.0,0.0,0.0,0,5000
4976,-2.04,-2.04,-0.03,0.0,0.0,0.0,0,5000
4997,-2.25,-2.05,-0.05,0.0,0.0,0.0,0,5004
5016,-1.97,-2.04,-0.03,0.0,0.0,0.0,0,5000
5037,-1.80,-2.03,0.05,0.0,0.0,0.0,0,5000
5056,-2.15,-2.04,0.06,0.0,0.0,0.0,0,5000
5076,-1.99,-2.04,0.02,0.0,0.0,0.0,0,5000
5096,-1.97,-2.04,0.02,0.0,0.0,0.0,0,5004
5116,-2.17,-2.04,-0.02,0.0,0.0,0.0,0,5012
5136,-2.13,-2.04,-0.02,0.0,0.0,0.0,0,5000
5156,-2.14,-2.05,0.05,0.0,0.0,0.0,0,5000
5176,-1.92,-2.05,-0.05,0.0,0.0,0.0,0,5000
5196,-1.95,-2.04,0.08,0.0,0.0,0.0,0,5000
5216,-1.95,-2.05,-0.05,0.0,0.0,0.0,0,5004
5236,-2.02,-2.04,-0.08,0.0,0.0,0.0,0,5000
5257,-2.16,-2.05,0.05,0.0,0.0,0.0,0,5000
5276,-2.02,-2.04,-0.05,0.0,0.0,0.0,0,5000
5297,-2.05,-2.04,0.00,0.0,0.0,0.0,0,5000
5316,-2.06,-2.04,0.02,0.0,0.0,0.0,0,5004
5337,-1.84,-2.04,0.05,0.0,0.0,0.0,0,5004
5356,-2.05,-2.03,-0.03,0.0,0.0,0.0,0,5004
5377,-2.08,-2.03,0.03,0.0,0.0,0.0,0,5008
5396,-2.07,-2.03,0.00,0.0,0.0,0.0,0,5004
5416,-1.88,-2.03,-0.03,0.0,0.0,0.0,0,5004
5436,-2.02,-2.03,-0.03,0.0,0.0,0.0,0,5000
5456,-2.03,-2.03,0.03,0.0,0.0,0.0,0,5000
5476,-1.98,-2.03,-0.05,0.0,0.0,0.0,0,5004
5496,-2.14,-2.04,-0.06,0.0,0.0,0.0,0,5000
5517,-2.04,-2.04,-0.03,0.0,0.0,0.0,0,5000
5536,-2.12,-2.05,0.00,0.0,0.0,0.0,0,5000
5557,-2.05,-2.05,-0.03,0.0,0.0,0.0,0,5004
5576,-2.11,-2.05,0.00,0.0,0.0,0.0,0,5000
5597,-1.99,-2.05,0.00,0.0,0.0,0.0,0,5004
5616,-2.08,-2.05,-0.02,0.0,0.0,0.0,0,5000
5637,-2.06,-2.04,0.02,0.0,0.0,0.0,0,5004
5656,-2.15,-2.05,0.05,0.0,0.0,0.0,0,5004
5677,-2.05,-2.05,0.00,0.0,0.0,0.0,0,5000
5696,-2.11,-2.05,0.02,0.0,0.0,0.0,0,5000
5716,-2.00,-2.05,0.03,0.0,0.0,0.0,0,5000
5736,-2.03,-2.05,-0.03,0.0,0.0,0.0,0,5000
5756,-2.08,-2.06,-0.02,0.0,0.0,0.0,0,5000
5777,-1.76,-2.06,-0.05,0.0,0.0,0.0,0,5004
5796,-1.98,-2.05,0.00,0.0,0.0,0.0,0,5004
5817,-2.06,-2.06,0.00,0.0,0.0,0.0,0,5000
5836,-1.95,-2.06,0.05,0.0,0.0,0.0,0,5000
5857,-1.98,-2.05,-0.05,0.0,0.0,0.0,0,5004
5876,-1.84,-2.05,-0.08,0.0,0.0,0.0,0,5000
5897,-2.23,-2.05,-0.02,0.0,0.0,0.0,0,5004
5916,-1.97,-2.05,0.00,0.0,0.0,0.0,0,5004
5937,-1.93,-2.04,0.00,0.0,0.0,0.0,0,5004
5956,-2.11,-2.05,0.00,0.0,0.0,0.0,0,5000
5977,-2.16,-2.05,0.00,0.0,0.0,0.0,0,5000
5996,-2.23,-2.05,-0.05,0.0,0.0,0.0,0,5000
6017,-1.95,-2.05,-0.02,0.0,0.0,0.0,0,5004
6037,-2.17,-2.05,-0.03,0.0,0.0,0.0,0,5000
6056,-2.13,-2.06,0.08,0.0,0.0,0.0,0,5004
6077,-1.97,-2.06,0.06,0.0,0.0,0.0,0,5000
6096,-2.07,-2.06,-0.06,0.0,0.0,0.0,0,5004
6117,-2.09,-2.06,-0.05,0.0,0.0,0.0,0,5004
6136,-2.09,-2.06,0.00,0.0,0.0,0.0,0,5000
6157,-1.95,-2.06,-0.03,0.0,0.0,0.0,0,5000
6176,-2.10,-2.06,-0.08,0.0,0.0,0.0,0,5000
6197,-1.98,-2.05,-0.03,0.0,0.0,0.0,0,5004
