# trial: trial_065.csv
# note: mitigated catch campaign (settle pre-pulse, 45s cooldowns)
# MOTOR TEST: wheels OFF the ground, battery on.
# l <pwm> / r <pwm> (-255..255); auto-zero after 2 s idle; x exits
# test pwm L=30 R=0
# test pwm L=30 R=30
# test pwm L=0 R=30
# test pwm L=0 R=0
# test pwm auto-zeroed (2 s idle)
# test pwm L=88 R=0
# test pwm L=88 R=88
# test pwm L=0 R=88
# test pwm L=0 R=0
# test pwm auto-zeroed (2 s idle)
# test pwm L=140 R=0
# test pwm L=140 R=140
# test pwm L=0 R=140
# test pwm L=0 R=0
# test pwm auto-zeroed (2 s idle)
# test pwm L=140 R=0
# test pwm L=140 R=140
# test pwm L=0 R=140
# test pwm L=0 R=0
# test pwm auto-zeroed (2 s idle)
# test pwm L=30 R=0
# test pwm L=30 R=30
# test pwm L=0 R=30
# test pwm L=0 R=0
# test pwm auto-zeroed (2 s idle)
# test pwm L=92 R=0
# test pwm L=92 R=92
# test pwm L=0 R=92
# test pwm L=0 R=0
# test pwm auto-zeroed (2 s idle)
# test pwm L=30 R=0
# test pwm L=30 R=30
# test pwm L=0 R=30
# test pwm L=0 R=0
# test pwm auto-zeroed (2 s idle)
# test pwm L=96 R=0
# test pwm L=96 R=96
# test pwm L=0 R=96
# test pwm L=0 R=0
# test pwm auto-zeroed (2 s idle)
# test pwm L=140 R=0
# test pwm L=140 R=140
# test pwm L=0 R=140
# test pwm L=0 R=0
# test pwm auto-zeroed (2 s idle)
# test pwm L=30 R=0
# test pwm L=30 R=30
# test pwm L=0 R=30
# test pwm L=0 R=0
# test pwm auto-zeroed (2 s idle)
# test pwm L=89 R=0
# test pwm L=89 R=89
# test pwm L=0 R=89
# test pwm L=0 R=0
# DISARMED: emergency stop
# unknown cmd: *
# CATCH armed: waiting for gate crossing
# DISARMED: emergency stop
# unknown cmd: *
# MOTOR TEST: wheels OFF the ground, battery on.
# l <pwm> / r <pwm> (-255..255); auto-zero after 2 s idle; x exits
# test pwm L=30 R=0
# test pwm L=30 R=30
# test pwm L=0 R=30
# test pwm L=0 R=0
# test pwm auto-zeroed (2 s idle)
# test pwm L=90 R=0
# test pwm L=90 R=90
# test pwm L=0 R=90
# test pwm L=0 R=0
# DISARMED: emergency stop
# unknown cmd: *
# CATCH armed: waiting for gate crossing
# DISARMED: emergency stop
# unknown cmd: *
# MOTOR TEST: wheels OFF the ground, battery on.
# l <pwm> / r <pwm> (-255..255); auto-zero after 2 s idle; x exits
# test pwm L=30 R=0
# test pwm L=30 R=30
# test pwm L=0 R=30
# test pwm L=0 R=0
# test pwm auto-zeroed (2 s idle)
# test pwm L=91 R=0
# test pwm L=91 R=91
# test pwm L=0 R=91
# test pwm L=0 R=0
# DISARMED: emergency stop
# unknown cmd: *
# CATCH armed: waiting for gate crossing
# DISARMED: emergency stop
# unknown cmd: *
# MOTOR TEST: wheels OFF the ground, battery on.
# l <pwm> / r <pwm> (-255..255); auto-zero after 2 s idle; x exits
# test pwm L=30 R=0
# test pwm L=30 R=30
# test pwm L=0 R=30
# test pwm L=0 R=0
# test pwm auto-zeroed (2 s idle)
# test pwm L=89 R=0
# test pwm L=89 R=89
# test pwm L=0 R=89
# test pwm L=0 R=0
# DISARMED: emergency stop
# unknown cmd: *
# CATCH armed: waiting for gate crossing
# DISARMED: emergency stop
# unknown cmd: *
# MOTOR TEST: wheels OFF the ground, battery on.
# l <pwm> / r <pwm> (-255..255); auto-zero after 2 s idle; x exits
# test pwm L=30 R=0
# test pwm L=30 R=30
# test pwm L=0 R=30
# test pwm L=0 R=0
# test pwm L=90 R=0
# test pwm L=90 R=90
# test pwm L=0 R=90
# test pwm L=0 R=0
# DISARMED: emergency stop
# unknown cmd: *
# CATCH armed: waiting for gate crossing
# DISARMED: emergency stop
# unknown cmd: *
# MOTOR TEST: wheels OFF the ground, battery on.
# l <pwm> / r <pwm> (-255..255); auto-zero after 2 s idle; x exits
88833.851,43.47,-0.04,7.86
88833.851,43.47,0.02,7.86
88833.851,43.46,-0.06,7.86
88833.851,43.48,-0.06,7.86
88833.851,43.48,0.04,7.86
88833.851,43.49,-0.06,7.86
88833.851,43.48,-0.04,7.86
88833.857,43.47,-0.04,7.86
88833.900,43.44,-0.04,7.86
88833.985,43.43,-0.02,7.86
88833.988,43.43,-0.10,7.86
88834.027,43.44,-0.04,7.86
88834.081,43.46,0.06,7.86
88834.110,43.46,0.04,7.86
88834.153,43.45,-0.06,7.86
88834.203,43.45,0.02,7.86
88834.237,43.45,-0.02,7.86
88834.286,43.45,-0.04,7.86
88834.322,43.46,0.02,7.86
88834.369,43.47,0.06,7.86
88834.406,43.47,0.02,7.86
88834.449,43.48,-0.02,7.86
88834.491,43.47,-0.02,7.86
88834.533,43.47,0.02,7.86
88834.576,43.45,0.04,7.86
88834.617,43.47,0.02,7.86
88834.660,43.47,-0.02,7.86
88834.702,43.47,0.00,7.86
88834.745,43.46,-0.08,7.86
88834.798,43.47,0.00,7.86
88834.830,43.47,0.02,7.86
88834.871,43.47,0.04,7.86
88834.913,43.46,0.04,7.86
88834.955,43.46,-0.02,7.86
88835.003,43.44,-0.08,7.86
88835.047,43.45,-0.02,7.86
88835.088,43.83,13.76,7.86
88835.130,45.60,1.45,7.86
88835.173,45.25,-3.28,7.86
88835.220,44.55,-0.26,7.86
88835.258,42.54,-11.80,7.86
88835.311,42.67,-5.52,7.86
88835.344,43.15,1.85,7.86
88835.398,43.14,-0.14,7.86
88835.427,43.17,0.08,7.86
88835.472,43.19,-0.02,7.86
88835.515,43.21,0.00,7.86
88835.557,43.22,-0.04,7.86
88835.597,43.25,-0.02,7.86
88835.640,43.27,0.06,7.86
88835.683,43.26,-0.02,7.86
88835.728,43.31,-0.02,7.86
88835.784,43.35,-0.04,7.86
88835.824,43.36,0.00,7.86
88835.858,43.37,-0.02,7.86
88835.894,43.37,-0.02,7.86
88835.939,43.39,0.00,7.86
88835.978,43.42,-0.06,7.86
88836.027,43.42,-0.08,7.86
88836.063,43.44,0.04,7.86
88836.108,43.45,-0.02,7.86
88836.147,43.46,-0.08,7.86
88836.189,43.46,-0.08,7.86
88836.233,43.46,-0.02,7.86
88836.275,43.46,-0.04,7.86
88836.317,43.45,0.02,7.86
88836.359,43.45,-0.02,7.86
88836.401,43.46,-0.02,7.86
88836.445,43.47,0.04,7.86
88836.486,43.45,0.04,7.86
88836.539,43.46,-0.04,7.86
88836.570,43.44,0.04,7.86
88836.613,43.45,0.02,7.86
88836.655,43.44,0.02,7.86
88836.697,43.45,0.06,7.86
88836.750,43.46,-0.02,7.86
88836.784,43.47,0.02,7.86
88836.824,43.46,0.00,7.86
88836.868,43.48,-0.04,7.86
88836.911,43.47,-0.04,7.86
88836.951,43.47,0.02,7.86
88836.994,43.47,0.02,7.86
88837.036,43.47,-0.04,7.86
88837.078,43.49,0.06,7.86
88837.120,43.48,0.02,7.86
88837.162,43.48,0.06,7.86
88837.208,43.46,-0.16,7.86
88837.254,46.64,-13.11,7.86
88837.302,49.38,-7.79,7.86
88837.339,50.68,-16.92,7.86
88837.385,50.63,5.42,7.86
88837.423,50.36,-1.63,7.86
88837.466,49.74,1.57,7.83
88837.510,43.49,-165.57,7.83
88837.563,33.53,-188.85,7.83
88837.595,24.24,-204.59,7.83
88837.669,16.36,-165.78,7.83
88837.693,10.63,-127.58,7.83
88837.737,5.31,-133.12,7.83
88837.785,-1.24,-179.96,7.83
88837.832,-8.59,-182.82,7.83
88837.874,-16.48,-232.92,7.83
88837.902,-26.58,-292.78,7.83
88837.942,-39.22,-338.71,7.83
88837.985,-51.32,57.34,7.83
88838.037,-52.93,44.97,7.83
88838.080,-49.64,159.44,7.83
88838.119,-43.37,21.44,7.83
88838.161,-40.71,-66.84,7.83
88838.205,-44.16,-24.70,7.83
88838.259,-43.83,36.22,7.83
88838.289,-41.89,-8.26,7.83
