# trial: trial_069.csv
# note: front-rest S campaign v2c
# journal: [{"cycle": 2, "kp": 15.0, "ki": 0.5, "kd": 0.2, "dur": 0.0, "rip": 2.1}, {"cycle": 3, "kp": 18.0, "ki": 0.5, "kd": 0.2, "dur": 45.0, "rip": 2.7}]
# MOTOR TEST: wheels OFF the ground, battery on.
# l <pwm> / r <pwm> (-255..255); auto-zero after 2 s idle; x exits
# DISARMED: emergency stop
# unknown cmd: *
# Kp=15.000 Ki=0.500 Kd=0.200 trim=15.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
# Kp=15.000 Ki=0.500 Kd=0.200 trim=15.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
# Kp=15.000 Ki=0.500 Kd=0.200 trim=15.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
# SWINGUP: pumping
# DISARMED: swingup timeout
# DISARMED: emergency stop
# unknown cmd: *
# MOTOR TEST: wheels OFF the ground, battery on.
# l <pwm> / r <pwm> (-255..255); auto-zero after 2 s idle; x exits
# test pwm L=140 R=0
# test pwm L=140 R=140
# test pwm L=0 R=140
# test pwm L=0 R=0
# test pwm auto-zeroed (2 s idle)
# DISARMED: emergency stop
# unknown cmd: *
# Kp=15.000 Ki=0.500 Kd=0.200 trim=15.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
# Kp=15.000 Ki=0.500 Kd=0.200 trim=15.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
# Kp=15.000 Ki=0.500 Kd=0.200 trim=15.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
# SWINGUP: pumping
# CAUGHT (swingup) — balancing
# DISARMED: tilt cutoff
# DISARMED: emergency stop
# unknown cmd: *
# MOTOR TEST: wheels OFF the ground, battery on.
# l <pwm> / r <pwm> (-255..255); auto-zero after 2 s idle; x exits
# test pwm L=140 R=0
# test pwm L=140 R=140
# test pwm L=0 R=140
# test pwm L=0 R=0
# test pwm auto-zeroed (2 s idle)
# DISARMED: emergency stop
# unknown cmd: *
# Kp=18.000 Ki=0.500 Kd=0.200 trim=15.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
# Kp=18.000 Ki=0.500 Kd=0.200 trim=15.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
# Kp=18.000 Ki=0.500 Kd=0.200 trim=15.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
# SWINGUP: pumping
# CAUGHT (swingup) — balancing
# DISARMED: emergency stop
# unknown cmd: *
90828.633,-37.15,0.10,7.75
90828.633,-37.13,0.00,7.75
90828.633,-37.13,0.02,7.75
90828.633,-37.14,-0.04,7.75
90828.633,-37.14,-0.02,7.75
90828.633,-37.15,0.08,7.75
90828.633,-37.16,0.04,7.75
90828.634,-37.17,0.10,7.75
90828.674,-37.18,0.12,7.75
90828.717,-37.17,0.00,7.75
90828.761,-37.16,0.14,7.75
90828.802,-37.15,0.02,7.75
90828.845,-37.14,0.00,7.75
90828.888,-37.14,0.02,7.75
90828.938,-37.15,-0.02,7.75
90828.980,-37.15,0.00,7.75
90829.024,-37.15,0.02,7.75
90829.065,-37.13,0.04,7.75
90829.107,-37.13,0.04,7.75
90829.150,-37.14,0.06,7.75
90829.196,-37.14,0.02,7.75
90829.236,-37.13,0.10,7.75
90829.280,-37.13,0.06,7.75
90829.323,-37.13,0.02,7.75
90829.367,-37.13,0.08,7.75
90829.407,-37.12,0.04,7.75
90829.455,-37.13,0.08,7.75
90829.493,-37.13,0.10,7.75
90829.536,-37.15,0.04,7.75
90829.581,-37.14,0.08,7.75
90829.621,-37.13,0.06,7.75
90829.664,-37.15,0.04,7.75
90829.707,-37.15,0.04,7.75
90829.762,-37.14,0.00,7.75
90829.796,-37.13,0.02,7.75
90829.839,-37.13,0.04,7.75
90829.878,-37.14,0.04,7.75
90829.921,-37.12,0.10,7.75
90829.966,-37.12,0.02,7.75
90830.007,-37.13,0.08,7.75
90830.053,-37.13,0.12,7.75
90830.093,-37.14,-0.02,7.75
90830.135,-37.15,0.02,7.75
90830.178,-37.13,0.06,7.75
90830.221,-37.13,0.06,7.75
90830.275,-37.13,0.12,7.75
90830.307,-37.15,0.08,7.75
90830.360,-37.15,0.08,7.75
90830.402,-37.14,0.08,7.75
90830.445,-37.14,0.06,7.75
90830.493,-37.13,0.10,7.75
90830.546,-37.12,0.04,7.75
90830.594,-37.13,0.06,7.75
90830.632,-37.12,0.02,7.75
90830.683,-37.13,0.10,7.75
90830.735,-37.12,0.04,7.75
90830.786,-37.12,0.16,7.75
90830.821,-37.12,0.04,7.75
90830.864,-37.13,0.08,7.75
90830.912,-37.14,0.06,7.75
90831.014,-35.00,40.28,7.75
90831.014,-29.23,62.54,7.75
90831.038,-25.55,27.15,7.75
90831.091,-26.32,-84.57,7.74
90831.144,-39.25,-253.36,7.74
90831.173,-50.35,18.61,7.74
90831.213,-47.54,206.89,7.74
90831.259,-34.68,265.39,7.74
90831.303,-20.59,277.27,7.74
90831.348,-8.08,251.96,7.74
90831.387,3.09,246.80,7.74
90831.430,13.57,247.19,7.74
