# trial: trial_013.csv
# date: 2026-08-01T17:46:25
# note: gyro axis ID take 2: 3x slow cycle fwd-up-back-up, forward first
# self-balancing-robot fw2 ��� motors DISARMED at boot
# EEPROM settings loaded
# gyro cal: keep robot still...
# gyro cal done ('c' to redo)
# 'h' for help, 'a' to arm, 'x' = E-STOP
# Kp=25.000 Ki=5.000 Kd=0.500 trim=2.22 db=23/23
time_ms,raw_angle,kalman_angle,gyro_rate,p_term,i_term,d_term,motor_out,loop_dt_us,gyro_x,gyro_z
7475,-1.97,-2.12,-0.05,0.0,0.0,0.0,0,5004,0.09,0.08
7495,-2.21,-2.12,-0.03,0.0,0.0,0.0,0,5004,-0.03,-0.03
7516,-2.09,-2.12,0.03,0.0,0.0,0.0,0,5000,0.02,-0.02
7536,-2.11,-2.12,0.03,0.0,0.0,0.0,0,5000,-0.02,-0.03
7557,-2.23,-2.13,0.02,0.0,0.0,0.0,0,5000,0.02,-0.05
7577,-2.20,-2.13,-0.02,0.0,0.0,0.0,0,5000,0.00,0.06
7598,-2.40,-2.14,0.08,0.0,0.0,0.0,0,5000,-0.02,0.03
7618,-2.04,-2.14,-0.06,0.0,0.0,0.0,0,5004,0.03,0.05
7639,-2.18,-2.14,-0.02,0.0,0.0,0.0,0,5000,0.00,0.06
7659,-2.19,-2.14,0.11,0.0,0.0,0.0,0,5000,0.05,0.00
7680,-2.05,-2.14,0.02,0.0,0.0,0.0,0,5004,0.09,0.02
7700,-1.99,-2.14,-0.06,0.0,0.0,0.0,0,5000,0.06,-0.03
7720,-2.12,-2.12,0.03,0.0,0.0,0.0,0,5004,-0.05,-0.08
7741,-2.00,-2.12,-0.02,0.0,0.0,0.0,0,5004,-0.05,0.03
7761,-1.91,-2.11,0.00,0.0,0.0,0.0,0,5004,0.03,0.03
7781,-1.97,-2.11,-0.06,0.0,0.0,0.0,0,5004,-0.03,0.00
7801,-1.95,-2.10,-0.08,0.0,0.0,0.0,0,5000,-0.03,0.00
7822,-2.20,-2.10,0.03,0.0,0.0,0.0,0,5004,0.08,-0.06
7842,-2.10,-2.09,-0.02,0.0,0.0,0.0,0,5000,0.02,0.05
7863,-2.07,-2.10,-0.05,0.0,0.0,0.0,0,5004,0.02,0.03
7883,-2.04,-2.09,0.05,0.0,0.0,0.0,0,5000,-0.02,-0.03
7904,-2.08,-2.10,0.05,0.0,0.0,0.0,0,5000,0.03,-0.02
7924,-2.37,-2.10,-0.05,0.0,0.0,0.0,0,5000,0.06,0.00
7945,-2.05,-2.10,-0.03,0.0,0.0,0.0,0,5000,0.03,0.00
7965,-2.09,-2.10,0.09,0.0,0.0,0.0,0,5004,-0.02,-0.02
7986,-2.10,-2.10,0.02,0.0,0.0,0.0,0,5000,0.05,-0.03
8006,-2.24,-2.10,0.05,0.0,0.0,0.0,0,5000,0.03,-0.02
8027,-2.06,-2.10,0.02,0.0,0.0,0.0,0,5000,0.00,0.00
8046,-2.16,-2.09,0.03,0.0,0.0,0.0,0,5004,0.00,0.00
8067,-2.08,-2.09,0.00,0.0,0.0,0.0,0,5004,0.03,0.03
8087,-2.08,-2.10,-0.05,0.0,0.0,0.0,0,5004,-0.05,0.09
8108,-2.07,-2.09,-0.02,0.0,0.0,0.0,0,5004,-0.02,0.03
8128,-2.00,-2.09,0.00,0.0,0.0,0.0,0,5000,-0.05,0.02
8148,-1.93,-2.08,0.05,0.0,0.0,0.0,0,5004,0.03,-0.02
8169,-1.98,-2.08,0.02,0.0,0.0,0.0,0,5004,-0.05,0.05
8189,-2.19,-2.09,-0.02,0.0,0.0,0.0,0,5004,-0.03,0.00
8210,-2.38,-2.09,-0.05,0.0,0.0,0.0,0,5000,0.09,0.03
8230,-2.24,-2.10,0.03,0.0,0.0,0.0,0,5000,0.03,0.08
8251,-2.09,-2.11,0.02,0.0,0.0,0.0,0,5004,0.06,-0.03
8271,-1.98,-2.10,-0.03,0.0,0.0,0.0,0,5000,0.02,-0.06
8292,-2.14,-2.10,0.03,0.0,0.0,0.0,0,5000,-0.08,-0.02
8312,-2.22,-2.11,-0.05,0.0,0.0,0.0,0,5004,0.06,0.03
8333,-2.06,-2.11,-0.02,0.0,0.0,0.0,0,5004,-0.03,-0.02
8353,-2.00,-2.11,0.02,0.0,0.0,0.0,0,5000,0.00,-0.05
8373,-2.18,-2.11,-0.08,0.0,0.0,0.0,0,5000,0.03,-0.02
8393,-2.14,-2.11,-0.02,0.0,0.0,0.0,0,5000,0.02,0.03
8414,-2.04,-2.11,0.03,0.0,0.0,0.0,0,5004,-0.02,0.03
8434,-1.96,-2.11,0.03,0.0,0.0,0.0,0,5000,-0.05,-0.05
8455,-2.08,-2.11,-0.05,0.0,0.0,0.0,0,5004,-0.03,-0.03
8475,-1.98,-2.10,-0.02,0.0,0.0,0.0,0,5004,-0.03,0.02
8496,-2.17,-2.11,0.00,0.0,0.0,0.0,0,5000,0.00,0.08
8516,-2.06,-2.11,0.00,0.0,0.0,0.0,0,5000,0.05,0.06
8537,-2.16,-2.11,-0.05,0.0,0.0,0.0,0,5000,-0.05,0.00
8557,-2.09,-2.12,0.02,0.0,0.0,0.0,0,5004,0.05,0.05
8578,-2.16,-2.12,-0.03,0.0,0.0,0.0,0,5004,0.08,-0.03
8598,-2.20,-2.12,-0.02,0.0,0.0,0.0,0,5000,0.06,-0.03
8619,-1.99,-2.12,0.03,0.0,0.0,0.0,0,5000,0.03,-0.02
8639,-2.29,-2.12,0.06,0.0,0.0,0.0,0,5004,0.15,-0.02
8659,-1.94,-2.12,0.00,0.0,0.0,0.0,0,5000,0.06,-0.02
8679,-2.04,-2.11,0.03,0.0,0.0,0.0,0,5004,0.00,-0.05
8699,-2.17,-2.11,0.00,0.0,0.0,0.0,0,5000,-0.03,0.02
8720,-2.09,-2.12,-0.06,0.0,0.0,0.0,0,5004,0.11,0.06
8740,-2.24,-2.12,-0.02,0.0,0.0,0.0,0,5004,0.00,-0.05
8761,-2.21,-2.12,-0.03,0.0,0.0,0.0,0,5004,0.03,0.02
8781,-2.17,-2.13,-0.03,0.0,0.0,0.0,0,5004,0.09,-0.03
8802,-2.00,-2.13,-0.03,0.0,0.0,0.0,0,5004,0.02,0.08
8822,-2.16,-2.12,-0.02,0.0,0.0,0.0,0,5000,0.00,-0.03
8843,-2.02,-2.11,0.06,0.0,0.0,0.0,0,5000,0.02,0.02
8863,-2.18,-2.11,0.00,0.0,0.0,0.0,0,5000,0.02,-0.09
8884,-2.03,-2.11,0.03,0.0,0.0,0.0,0,5004,0.05,0.02
8904,-2.00,-2.10,-0.05,0.0,0.0,0.0,0,5004,0.02,-0.05
8925,-2.12,-2.11,-0.03,0.0,0.0,0.0,0,5000,0.05,0.03
8945,-2.25,-2.12,0.03,0.0,0.0,0.0,0,5004,0.02,0.02
8966,-2.10,-2.11,-0.05,0.0,0.0,0.0,0,5000,0.03,-0.06
8986,-1.95,-2.10,0.05,0.0,0.0,0.0,0,5004,0.05,-0.02
9006,-2.09,-2.11,-0.05,0.0,0.0,0.0,0,5000,0.00,0.02
9026,-1.91,-2.10,0.03,0.0,0.0,0.0,0,5000,0.00,-0.08
9047,-2.25,-2.10,-0.03,0.0,0.0,0.0,0,5004,-0.05,0.02
9067,-2.20,-2.11,0.00,0.0,0.0,0.0,0,5000,0.00,0.00
9088,-2.10,-2.11,0.05,0.0,0.0,0.0,0,5000,-0.02,0.06
9108,-2.21,-2.12,-0.02,0.0,0.0,0.0,0,5004,0.03,0.05
9128,-2.00,-2.11,-0.05,0.0,0.0,0.0,0,5004,-0.03,0.03
9149,-2.35,-2.12,0.06,0.0,0.0,0.0,0,5000,0.00,0.02
9169,-2.17,-2.12,0.00,0.0,0.0,0.0,0,5000,-0.02,-0.02
9190,-2.20,-2.12,-0.02,0.0,0.0,0.0,0,5004,-0.02,0.02
9210,-2.13,-2.12,-0.03,0.0,0.0,0.0,0,5000,0.06,0.08
9231,-2.20,-2.12,-0.05,0.0,0.0,0.0,0,5000,0.06,-0.03
9251,-2.16,-2.12,0.00,0.0,0.0,0.0,0,5000,0.00,0.02
9271,-2.02,-2.12,-0.08,0.0,0.0,0.0,0,5000,-0.02,-0.03
9291,-2.17,-2.13,0.08,0.0,0.0,0.0,0,5004,0.05,-0.03
9312,-2.21,-2.14,-0.03,0.0,0.0,0.0,0,5000,0.03,0.02
9332,-2.09,-2.14,-0.03,0.0,0.0,0.0,0,5000,0.05,0.05
9353,-2.14,-2.14,0.00,0.0,0.0,0.0,0,5000,0.03,-0.08
9373,-2.03,-2.13,-0.02,0.0,0.0,0.0,0,5004,-0.02,0.05
9394,-1.95,-2.13,-0.02,0.0,0.0,0.0,0,5004,0.00,0.08
9414,-2.18,-2.12,0.03,0.0,0.0,0.0,0,5004,0.08,0.02
9435,-2.01,-2.11,-0.02,0.0,0.0,0.0,0,5000,-0.02,-0.03
9455,-2.12,-2.12,-0.02,0.0,0.0,0.0,0,5000,0.05,-0.02
9476,-2.02,-2.11,0.09,0.0,0.0,0.0,0,5004,-0.05,0.03
9496,-2.02,-2.11,-0.02,0.0,0.0,0.0,0,5004,0.03,-0.05
9517,-1.89,-2.10,0.00,0.0,0.0,0.0,0,5000,0.12,0.06
9537,-2.13,-2.10,-0.03,0.0,0.0,0.0,0,5000,0.00,0.02
9558,-1.99,-2.09,-0.02,0.0,0.0,0.0,0,5004,-0.02,0.00
9577,-2.16,-2.09,0.00,0.0,0.0,0.0,0,5004,-0.02,-0.02
9597,-2.03,-2.09,0.06,0.0,0.0,0.0,0,5000,0.00,0.09
9618,-2.23,-2.08,0.06,0.0,0.0,0.0,0,5004,0.03,-0.02
9638,-2.30,-2.08,0.05,0.0,0.0,0.0,0,5000,0.05,0.08
9659,-2.12,-2.09,0.05,0.0,0.0,0.0,0,5004,-0.02,0.00
9679,-2.11,-2.09,-0.02,0.0,0.0,0.0,0,5000,0.05,-0.02
9700,-2.19,-2.10,0.03,0.0,0.0,0.0,0,5004,-0.03,0.06
9720,-1.98,-2.10,0.02,0.0,0.0,0.0,0,5004,0.05,0.06
9741,-1.95,-2.10,-0.03,0.0,0.0,0.0,0,5000,0.05,0.11
9761,-2.29,-2.11,0.00,0.0,0.0,0.0,0,5012,-0.11,0.05
9782,-2.23,-2.12,0.06,0.0,0.0,0.0,0,5000,-0.08,-0.03
9802,-2.02,-2.12,0.08,0.0,0.0,0.0,0,5004,0.06,-0.03
9823,-2.01,-2.11,0.03,0.0,0.0,0.0,0,5000,0.02,0.00
9843,-2.17,-2.12,0.02,0.0,0.0,0.0,0,5004,-0.02,-0.03
9863,-2.06,-2.12,-0.06,0.0,0.0,0.0,0,5000,0.12,0.00
9883,-1.96,-2.12,-0.02,0.0,0.0,0.0,0,5000,0.02,0.00
9904,-2.17,-2.12,0.00,0.0,0.0,0.0,0,5004,0.05,0.00
9924,-2.03,-2.11,0.11,0.0,0.0,0.0,0,5000,0.03,0.03
9945,-2.22,-2.12,0.05,0.0,0.0,0.0,0,5004,0.06,0.00
9965,-2.20,-2.12,0.02,0.0,0.0,0.0,0,5004,0.02,0.02
9986,-2.20,-2.12,0.03,0.0,0.0,0.0,0,5004,0.00,0.03
10006,-2.15,-2.13,-0.03,0.0,0.0,0.0,0,5000,0.05,0.05
10027,-2.17,-2.13,0.00,0.0,0.0,0.0,0,5000,0.03,0.08
10047,-2.17,-2.13,0.00,0.0,0.0,0.0,0,5004,-0.03,0.00
10067,-1.99,-2.13,0.03,0.0,0.0,0.0,0,5004,0.02,0.08
10088,-2.16,-2.13,0.02,0.0,0.0,0.0,0,5004,0.05,-0.09
10108,-2.00,-2.12,0.02,0.0,0.0,0.0,0,5000,0.03,0.03
10129,-2.06,-2.12,-0.08,0.0,0.0,0.0,0,5004,0.09,0.00
10149,-2.24,-2.12,-0.05,0.0,0.0,0.0,0,5004,0.02,-0.08
10170,-2.09,-2.12,0.05,0.0,0.0,0.0,0,5000,0.03,-0.02
10190,-2.33,-2.12,0.00,0.0,0.0,0.0,0,5000,-0.03,0.02
10211,-2.14,-2.13,0.02,0.0,0.0,0.0,0,5000,0.05,0.05
10231,-2.19,-2.13,-0.02,0.0,0.0,0.0,0,5000,-0.02,-0.02
10252,-2.22,-2.13,0.05,0.0,0.0,0.0,0,5000,0.09,0.02
10272,-2.05,-2.13,-0.02,0.0,0.0,0.0,0,5004,-0.05,-0.02
10293,-2.20,-2.13,0.03,0.0,0.0,0.0,0,5000,0.00,0.00
10312,-2.10,-2.13,-0.03,0.0,0.0,0.0,0,5004,0.00,-0.02
10333,-2.17,-2.13,-0.02,0.0,0.0,0.0,0,5004,0.03,0.00
10353,-2.12,-2.14,0.03,0.0,0.0,0.0,0,5000,0.03,-0.02
10374,-1.91,-2.13,0.02,0.0,0.0,0.0,0,5004,0.08,0.02
10394,-2.11,-2.12,-0.03,0.0,0.0,0.0,0,5004,0.00,-0.08
10415,-2.05,-2.12,-0.09,0.0,0.0,0.0,0,5000,-0.02,0.05
10435,-2.14,-2.13,0.02,0.0,0.0,0.0,0,5004,-0.02,-0.03
10456,-2.07,-2.12,-0.02,0.0,0.0,0.0,0,5000,0.06,0.02
10476,-1.98,-2.12,0.03,0.0,0.0,0.0,0,5000,0.05,0.06
10497,-2.07,-2.12,-0.06,0.0,0.0,0.0,0,5000,0.05,0.11
10517,-2.17,-2.12,-0.05,0.0,0.0,0.0,0,5004,0.06,0.06
10537,-2.12,-2.12,0.00,0.0,0.0,0.0,0,5000,0.02,0.00
10558,-2.04,-2.11,-0.02,0.0,0.0,0.0,0,5004,0.06,0.02
10578,-2.08,-2.11,0.00,0.0,0.0,0.0,0,5000,0.00,-0.09
10599,-2.26,-2.12,-0.08,0.0,0.0,0.0,0,5004,0.09,0.03
10619,-2.22,-2.12,-0.02,0.0,0.0,0.0,0,5004,0.00,0.00
10640,-2.24,-2.12,0.03,0.0,0.0,0.0,0,5000,0.06,0.02
10660,-2.19,-2.12,0.03,0.0,0.0,0.0,0,5000,0.02,-0.05
10681,-2.25,-2.12,-0.09,0.0,0.0,0.0,0,5000,0.05,-0.02
10701,-2.27,-2.13,0.03,0.0,0.0,0.0,0,5000,0.00,0.00
10722,-1.99,-2.12,0.02,0.0,0.0,0.0,0,5000,0.03,0.06
10742,-2.30,-2.13,-0.06,0.0,0.0,0.0,0,5000,0.02,-0.02
10763,-2.12,-2.13,-0.02,0.0,0.0,0.0,0,5000,0.00,-0.05
10783,-1.89,-2.13,0.00,0.0,0.0,0.0,0,5000,0.03,0.03
10804,-2.09,-2.13,0.05,0.0,0.0,0.0,0,5000,0.00,0.05
10824,-2.12,-2.13,-0.05,0.0,0.0,0.0,0,5004,0.06,-0.06
10845,-2.12,-2.13,0.03,0.0,0.0,0.0,0,5000,0.00,-0.03
10865,-1.92,-2.13,0.05,0.0,0.0,0.0,0,5004,0.06,0.06
10886,-2.12,-2.12,-0.06,0.0,0.0,0.0,0,5004,0.02,0.00
10906,-2.11,-2.12,0.03,0.0,0.0,0.0,0,5004,-0.03,0.00
10927,-2.16,-2.12,0.02,0.0,0.0,0.0,0,5000,0.12,0.05
10947,-2.33,-2.12,0.06,0.0,0.0,0.0,0,5004,0.00,-0.03
10968,-2.21,-2.13,-0.06,0.0,0.0,0.0,0,5000,0.05,0.00
10988,-2.35,-2.13,0.02,0.0,0.0,0.0,0,5000,0.12,0.02
11009,-2.09,-2.13,-0.08,0.0,0.0,0.0,0,5000,0.02,-0.03
11029,-2.15,-2.13,0.05,0.0,0.0,0.0,0,5004,0.03,-0.02
11048,-2.08,-2.13,-0.03,0.0,0.0,0.0,0,5004,0.03,0.05
11069,-1.98,-2.13,-0.05,0.0,0.0,0.0,0,5004,0.00,-0.05
11089,-2.17,-2.13,0.00,0.0,0.0,0.0,0,5004,0.00,0.02
11110,-2.26,-2.13,0.02,0.0,0.0,0.0,0,5000,-0.06,-0.02
11130,-1.99,-2.13,0.05,0.0,0.0,0.0,0,5000,-0.02,-0.03
11151,-2.20,-2.13,-0.09,0.0,0.0,0.0,0,5000,0.00,-0.08
11171,-2.15,-2.13,-0.06,0.0,0.0,0.0,0,5000,0.03,0.02
11192,-2.22,-2.14,0.00,0.0,0.0,0.0,0,5000,0.00,0.08
11212,-2.08,-2.13,0.00,0.0,0.0,0.0,0,5000,-0.02,-0.06
11233,-2.28,-2.14,0.00,0.0,0.0,0.0,0,5004,-0.02,-0.03
11253,-2.13,-2.14,-0.09,0.0,0.0,0.0,0,5000,0.00,0.03
11274,-2.12,-2.14,0.03,0.0,0.0,0.0,0,5004,0.03,0.00
11294,-2.23,-2.14,-0.03,0.0,0.0,0.0,0,5004,0.03,-0.14
11315,-2.15,-2.15,0.02,0.0,0.0,0.0,0,5004,0.02,0.02
11335,-2.26,-2.15,-0.09,0.0,0.0,0.0,0,5000,-0.05,0.05
11356,-2.15,-2.14,-0.05,0.0,0.0,0.0,0,5004,0.02,0.03
11376,-2.16,-2.15,0.02,0.0,0.0,0.0,0,5000,0.03,0.00
11397,-2.34,-2.16,0.05,0.0,0.0,0.0,0,5004,-0.09,0.03
11417,-2.12,-2.16,0.02,0.0,0.0,0.0,0,5000,0.00,0.02
11438,-2.15,-2.16,0.02,0.0,0.0,0.0,0,5008,0.05,-0.02
11458,-1.92,-2.15,-0.02,0.0,0.0,0.0,0,5004,0.02,0.06
11479,-2.10,-2.15,0.11,0.0,0.0,0.0,0,5000,-0.02,0.00
11499,-2.16,-2.14,-0.02,0.0,0.0,0.0,0,5004,0.02,-0.05
11520,-2.07,-2.14,0.05,0.0,0.0,0.0,0,5008,0.03,0.02
11540,-2.07,-2.14,-0.03,0.0,0.0,0.0,0,5000,0.00,0.05
11560,-2.32,-2.15,0.06,0.0,0.0,0.0,0,5000,0.03,0.00
11581,-2.10,-2.14,0.02,0.0,0.0,0.0,0,5000,0.08,-0.03
11601,-2.06,-2.15,0.05,0.0,0.0,0.0,0,5000,0.03,-0.06
11622,-2.23,-2.15,-0.03,0.0,0.0,0.0,0,5000,0.02,0.02
11642,-2.05,-2.15,0.00,0.0,0.0,0.0,0,5004,0.02,0.06
11663,-2.07,-2.14,0.02,0.0,0.0,0.0,0,5004,0.00,0.08
11683,-2.19,-2.13,-0.06,0.0,0.0,0.0,0,5004,0.03,0.08
11704,-2.00,-2.13,0.03,0.0,0.0,0.0,0,5004,0.12,0.02
11724,-2.12,-2.13,-0.06,0.0,0.0,0.0,0,5000,0.03,0.03
11745,-1.97,-2.12,0.02,0.0,0.0,0.0,0,5000,0.02,0.05
11765,-2.22,-2.13,0.02,0.0,0.0,0.0,0,5004,0.05,-0.02
11786,-1.96,-2.12,0.03,0.0,0.0,0.0,0,5004,-0.05,0.00
11806,-2.13,-2.12,0.02,0.0,0.0,0.0,0,5004,0.05,-0.05
11826,-2.03,-2.12,0.02,0.0,0.0,0.0,0,5004,0.00,-0.03
11846,-2.05,-2.11,-0.05,0.0,0.0,0.0,0,5000,-0.02,0.05
11867,-1.83,-2.11,0.02,0.0,0.0,0.0,0,5000,-0.06,0.05
11887,-2.13,-2.11,-0.02,0.0,0.0,0.0,0,5000,-0.05,-0.02
11908,-2.20,-2.11,0.02,0.0,0.0,0.0,0,5000,0.02,0.02
11928,-2.11,-2.11,0.00,0.0,0.0,0.0,0,5004,0.05,0.05
11949,-2.16,-2.11,0.02,0.0,0.0,0.0,0,5000,0.03,-0.02
11969,-2.17,-2.12,-0.02,0.0,0.0,0.0,0,5000,0.03,0.05
11990,-2.12,-2.12,0.00,0.0,0.0,0.0,0,5004,-0.02,-0.08
12010,-2.18,-2.12,-0.03,0.0,0.0,0.0,0,5000,0.05,-0.05
12030,-2.16,-2.13,0.03,0.0,0.0,0.0,0,5004,0.02,0.11
12051,-2.19,-2.13,0.02,0.0,0.0,0.0,0,5004,0.05,0.05
12071,-2.11,-2.12,0.06,0.0,0.0,0.0,0,5000,0.02,0.05
12092,-2.22,-2.12,-0.02,0.0,0.0,0.0,0,5004,0.05,0.00
12112,-2.32,-2.13,0.03,0.0,0.0,0.0,0,5004,0.03,0.05
12133,-2.08,-2.13,-0.05,0.0,0.0,0.0,0,5000,0.03,-0.03
12153,-2.10,-2.13,-0.02,0.0,0.0,0.0,0,5000,0.09,0.06
12174,-2.06,-2.13,-0.05,0.0,0.0,0.0,0,5004,-0.02,-0.05
12194,-2.13,-2.14,0.00,0.0,0.0,0.0,0,5004,0.05,-0.02
12215,-2.14,-2.13,0.06,0.0,0.0,0.0,0,5000,-0.02,-0.02
12235,-2.16,-2.14,0.00,0.0,0.0,0.0,0,5000,0.02,0.03
12256,-2.05,-2.14,0.00,0.0,0.0,0.0,0,5000,0.05,0.03
12276,-2.29,-2.15,0.03,0.0,0.0,0.0,0,5000,-0.02,0.03
12297,-2.19,-2.15,-0.05,0.0,0.0,0.0,0,5000,0.05,0.08
12317,-1.98,-2.14,-0.02,0.0,0.0,0.0,0,5004,0.08,-0.03
12338,-2.11,-2.14,0.05,0.0,0.0,0.0,0,5000,-0.03,-0.05
12358,-2.25,-2.14,0.06,0.0,0.0,0.0,0,5000,-0.02,0.06
12379,-2.25,-2.15,-0.09,0.0,0.0,0.0,0,5004,0.00,0.03
12399,-2.24,-2.15,-0.02,0.0,0.0,0.0,0,5000,0.05,-0.02
12420,-2.03,-2.14,0.00,0.0,0.0,0.0,0,5004,-0.03,-0.03
12440,-2.28,-2.14,0.00,0.0,0.0,0.0,0,5000,0.00,0.03
12461,-2.12,-2.15,0.00,0.0,0.0,0.0,0,5004,0.05,-0.03
12481,-2.03,-2.14,0.05,0.0,0.0,0.0,0,5000,0.03,0.02
12502,-2.30,-2.14,-0.02,0.0,0.0,0.0,0,5004,0.06,-0.03
12522,-2.33,-2.14,0.05,0.0,0.0,0.0,0,5000,0.02,0.05
12542,-2.19,-2.14,0.02,0.0,0.0,0.0,0,5004,0.05,0.05
12563,-2.16,-2.14,0.05,0.0,0.0,0.0,0,5000,0.02,0.02
12583,-2.07,-2.13,0.02,0.0,0.0,0.0,0,5000,0.05,0.00
12604,-2.13,-2.13,0.03,0.0,0.0,0.0,0,5000,0.05,-0.03
12624,-2.07,-2.12,-0.02,0.0,0.0,0.0,0,5004,0.06,0.00
12645,-2.19,-2.13,0.06,0.0,0.0,0.0,0,5000,-0.03,0.03
12665,-2.27,-2.14,-0.05,0.0,0.0,0.0,0,5000,0.05,0.00
12686,-2.15,-2.14,-0.03,0.0,0.0,0.0,0,5000,-0.06,0.00
12706,-2.10,-2.14,0.02,0.0,0.0,0.0,0,5000,0.00,0.00
12726,-2.10,-2.13,0.00,0.0,0.0,0.0,0,5004,0.02,0.05
12746,-2.14,-2.14,0.05,0.0,0.0,0.0,0,5004,0.02,-0.05
12767,-2.16,-2.15,0.03,0.0,0.0,0.0,0,5000,0.06,0.03
12787,-2.18,-2.16,0.02,0.0,0.0,0.0,0,5000,0.06,-0.02
12808,-2.19,-2.16,0.05,0.0,0.0,0.0,0,5000,0.00,0.05
12828,-2.17,-2.15,-0.08,0.0,0.0,0.0,0,5000,-0.03,-0.03
12849,-2.03,-2.15,0.02,0.0,0.0,0.0,0,5004,0.11,0.03
12869,-2.01,-2.14,-0.03,0.0,0.0,0.0,0,5004,-0.03,-0.03
12890,-2.06,-2.13,-0.03,0.0,0.0,0.0,0,5000,-0.02,0.02
12910,-1.97,-2.12,-0.05,0.0,0.0,0.0,0,5000,-0.02,0.06
12931,-2.05,-2.12,0.00,0.0,0.0,0.0,0,5004,0.00,-0.02
12951,-2.21,-2.12,0.03,0.0,0.0,0.0,0,5000,0.06,-0.03
12972,-2.17,-2.11,0.02,0.0,0.0,0.0,0,5000,0.02,0.05
12992,-2.07,-2.11,-0.06,0.0,0.0,0.0,0,5004,0.02,0.09
13012,-2.15,-2.11,-0.03,0.0,0.0,0.0,0,5004,0.02,-0.05
13033,-2.15,-2.12,0.05,0.0,0.0,0.0,0,5004,0.00,0.00
13053,-2.09,-2.12,-0.11,0.0,0.0,0.0,0,5004,0.08,-0.02
13074,-2.20,-2.12,-0.03,0.0,0.0,0.0,0,5004,0.08,-0.03
13094,-2.20,-2.11,0.00,0.0,0.0,0.0,0,5004,-0.03,-0.05
13115,-1.92,-2.10,0.00,0.0,0.0,0.0,0,5000,0.00,-0.05
13135,-2.20,-2.10,0.02,0.0,0.0,0.0,0,5000,0.03,-0.08
13156,-2.09,-2.11,-0.03,0.0,0.0,0.0,0,5004,0.03,0.00
13176,-2.07,-2.10,0.00,0.0,0.0,0.0,0,5000,0.06,0.05
13197,-2.18,-2.10,-0.02,0.0,0.0,0.0,0,5004,0.09,-0.03
13217,-2.31,-2.11,0.03,0.0,0.0,0.0,0,5012,0.09,0.02
13238,-2.19,-2.12,0.00,0.0,0.0,0.0,0,5000,0.12,-0.03
13258,-2.11,-2.12,-0.02,0.0,0.0,0.0,0,5000,0.06,-0.02
13279,-2.07,-2.11,-0.06,0.0,0.0,0.0,0,5004,0.06,-0.06
13299,-2.10,-2.11,0.03,0.0,0.0,0.0,0,5000,-0.05,0.02
13320,-2.21,-2.12,0.03,0.0,0.0,0.0,0,5004,-0.03,0.00
13340,-2.17,-2.12,0.09,0.0,0.0,0.0,0,5000,-0.03,0.02
13361,-2.12,-2.12,0.05,0.0,0.0,0.0,0,5000,0.00,-0.06
13381,-2.13,-2.12,-0.08,0.0,0.0,0.0,0,5000,0.06,-0.02
13402,-2.23,-2.12,-0.06,0.0,0.0,0.0,0,5000,-0.05,0.03
13422,-2.36,-2.13,-0.05,0.0,0.0,0.0,0,5004,0.03,-0.05
13443,-2.10,-2.13,0.02,0.0,0.0,0.0,0,5000,0.00,0.02
13463,-1.93,-2.12,0.03,0.0,0.0,0.0,0,5000,0.03,-0.03
13484,-2.13,-2.12,-0.09,0.0,0.0,0.0,0,5004,0.05,0.00
13504,-2.22,-2.12,0.08,0.0,0.0,0.0,0,5004,0.05,0.06
13524,-2.14,-2.12,-0.09,0.0,0.0,0.0,0,5000,-0.02,0.00
13545,-2.00,-2.12,-0.08,0.0,0.0,0.0,0,5004,0.08,0.00
13565,-2.12,-2.12,0.02,0.0,0.0,0.0,0,5004,-0.02,0.02
13585,-2.15,-2.12,0.09,0.0,0.0,0.0,0,5004,0.00,-0.02
13605,-1.95,-2.12,-0.08,0.0,0.0,0.0,0,5000,0.06,0.02
13626,-1.93,-2.11,-0.09,0.0,0.0,0.0,0,5000,0.02,0.03
13646,-2.11,-2.11,0.03,0.0,0.0,0.0,0,5000,0.03,-0.05
13667,-2.33,-2.12,-0.03,0.0,0.0,0.0,0,5000,0.03,0.05
13687,-2.02,-2.12,0.02,0.0,0.0,0.0,0,5004,0.06,0.00
13708,-1.90,-2.11,0.02,0.0,0.0,0.0,0,5000,0.00,0.02
13728,-2.25,-2.12,-0.02,0.0,0.0,0.0,0,5000,0.02,-0.08
13749,-2.09,-2.12,-0.08,0.0,0.0,0.0,0,5000,0.03,-0.02
13769,-2.01,-2.12,-0.05,0.0,0.0,0.0,0,5000,0.06,0.03
13790,-2.17,-2.13,0.05,0.0,0.0,0.0,0,5004,0.00,0.03
13810,-2.02,-2.13,0.02,0.0,0.0,0.0,0,5004,-0.05,0.00
13831,-2.14,-2.12,-0.05,0.0,0.0,0.0,0,5000,-0.03,0.00
13851,-2.25,-2.13,-0.02,0.0,0.0,0.0,0,5004,0.03,0.00
13872,-2.14,-2.12,-0.06,0.0,0.0,0.0,0,5004,0.05,-0.05
13892,-2.03,-2.13,-0.09,0.0,0.0,0.0,0,5004,-0.08,-0.06
13913,-2.04,-2.13,-0.06,0.0,0.0,0.0,0,5004,-0.05,-0.06
13933,-2.14,-2.12,-0.15,0.0,0.0,0.0,0,5000,-0.02,0.02
13954,-2.14,-2.13,0.00,0.0,0.0,0.0,0,5004,-0.06,0.03
