# trial: trial_060.csv
# note: P3 wireless trial 1: untethered balance, camera mass on front
# gains: Kp=15.0 Ki=0.5 Kd=0.2 trim=6.0 link=wifi
# Kp=15.000 Ki=0.500 Kd=0.200 trim=6.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
# Kp=15.000 Ki=0.500 Kd=0.200 trim=6.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
# Kp=15.000 Ki=0.500 Kd=0.200 trim=6.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
# Kp=15.000 Ki=0.500 Kd=0.200 trim=6.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
time_ms,raw_angle,kalman_angle,gyro_rate,p_term,i_term,d_term,motor_out,loop_dt_us,gyro_y,gyro_z,tilt_cmd,v_est,v_set,dist_cm,yaw_deg,vbat
313003,3.75,6.93,-17.02,-13.0,3.8,5.9,-3,5004,-38.38,-8.46,-0.06,-6.1,0.0,17.9,-9.9,8.07
313048,4.26,6.77,8.44,-10.3,3.8,0.3,-6,5000,-4.75,5.03,-0.08,-5.6,0.0,17.6,-10.1,8.07
313092,3.49,6.14,-5.06,-0.8,3.8,3.3,6,5004,-17.49,4.08,-0.08,-5.0,0.0,17.4,-9.8,8.07
313135,7.35,6.98,35.77,-13.1,3.7,-7.4,-16,5000,3.44,10.07,-0.11,-4.5,0.0,17.2,-9.6,8.07
313180,5.32,7.28,3.93,-17.3,3.7,1.0,-12,5004,17.71,9.09,-0.12,-4.3,0.0,17.0,-9.0,8.07
313224,10.06,7.63,9.01,-22.4,3.7,-3.7,-22,5000,-2.12,-6.36,-0.13,-4.1,0.0,16.8,-9.0,8.07
313268,10.96,7.84,-17.35,-25.6,3.7,0.9,-21,5000,-3.89,0.06,-0.13,-4.0,0.0,16.6,-9.2,8.07
313313,10.03,7.50,-5.12,-20.4,3.6,-1.2,-17,5000,1.16,-0.33,-0.13,-3.8,0.0,16.4,-9.1,8.07
313357,11.02,7.81,-3.18,-25.0,3.6,-2.2,-23,5004,5.79,7.64,-0.14,-3.7,0.0,16.3,-9.1,8.06
313402,6.60,8.00,6.22,-28.0,3.6,-0.2,-24,5000,6.91,-1.55,-0.14,-3.6,0.0,16.1,-9.1,8.06
313446,7.77,7.92,-3.79,-26.7,3.5,0.8,-22,5000,-11.80,0.96,-0.14,-3.6,0.0,15.9,-9.2,8.06
313490,8.94,8.15,4.30,-30.2,3.5,-1.7,-28,5004,7.62,0.73,-0.14,-3.6,0.0,15.8,-9.1,8.06
313534,5.99,8.17,-6.16,-30.4,3.4,2.9,-24,5000,15.08,-3.12,-0.14,-3.6,0.0,15.6,-9.1,8.06
313579,6.68,7.57,-11.72,-21.6,3.4,3.0,-15,5004,9.25,-8.44,-0.13,-3.5,0.0,15.5,-9.5,8.06
313623,7.85,6.85,-13.43,-10.7,3.4,1.8,-5,5004,-0.37,-10.76,-0.14,-3.3,0.0,15.3,-9.9,8.06
313667,5.85,6.62,2.98,-7.1,3.4,-0.0,-3,5004,7.40,-10.15,-0.15,-3.0,0.0,15.2,-10.3,8.06
313712,7.27,6.53,1.65,-5.7,3.3,-0.9,-3,5004,0.92,-22.46,-0.16,-2.7,0.0,15.1,-11.0,8.06
313756,7.60,6.62,0.59,-7.0,3.3,-1.0,-4,5004,-5.91,-16.08,-0.16,-2.5,0.0,14.9,-12.0,8.06
313800,6.41,6.85,10.07,-10.2,3.3,-1.7,-8,5004,3.51,-1.35,-0.17,-2.3,0.0,14.8,-12.3,8.06
313844,8.76,7.71,26.19,-23.1,3.3,-6.2,-26,5000,-13.72,17.10,-0.17,-2.2,0.0,14.7,-12.1,8.06
313890,12.89,8.18,5.73,-30.3,3.3,-5.2,-32,5004,-14.51,-0.37,-0.16,-2.4,0.0,14.6,-11.8,8.06
313935,0.47,7.57,-5.12,-21.2,3.2,7.1,-10,5004,5.99,18.83,-0.16,-2.5,0.0,14.5,-11.3,8.07
313979,4.17,8.17,20.99,-30.2,3.2,-0.9,-27,5004,1.96,44.46,-0.16,-2.5,0.0,14.4,-9.8,8.07
314023,12.90,7.06,5.99,-13.7,3.2,-6.0,-16,5000,6.16,32.82,-0.15,-2.4,0.0,14.3,-8.2,8.07
314068,7.91,7.78,1.49,-24.4,3.1,-0.2,-21,5004,5.56,56.50,-0.15,-2.5,0.0,14.2,-5.6,8.07
314113,5.42,6.31,-68.87,-2.4,3.1,14.8,15,5000,4.20,53.36,-0.15,-2.4,0.0,14.1,-2.6,8.07
314157,17.85,8.39,121.38,-33.5,3.1,-32.6,-62,5004,3.93,39.73,-0.16,-2.1,0.0,14.0,-1.1,8.07
314202,23.26,4.55,-158.74,24.1,3.1,16.0,43,5000,2.65,23.75,-0.16,-2.0,0.0,13.9,0.6,8.07
314246,-26.16,8.76,-10.13,-38.8,3.0,31.3,-4,5000,-0.06,69.36,-0.17,-2.4,0.0,13.8,1.4,8.07
314291,54.50,5.08,5.50,16.3,3.1,-43.6,-24,5000,-29.90,-26.36,-0.17,-1.5,0.0,13.7,2.4,8.07
314336,2.33,4.83,-95.58,20.2,3.1,21.0,44,5004,-6.32,49.29,-0.18,-1.5,0.0,13.6,2.5,8.07
314380,2.26,7.02,86.47,-11.7,3.1,-14.1,-22,5000,16.18,-57.77,-0.24,0.0,0.0,13.6,1.4,8.07
314425,19.84,2.39,-139.79,57.8,3.1,12.8,73,5004,0.53,18.41,-0.24,0.0,0.0,13.6,1.6,8.07
314469,-24.85,6.50,37.55,-3.9,3.1,18.3,17,5004,-16.53,-2.16,-0.24,0.0,0.0,13.6,0.5,8.06
314513,55.23,2.51,43.82,55.9,3.2,-54.2,4,5000,-16.55,-32.59,-0.24,0.0,0.0,13.6,1.0,8.06
314557,-11.38,4.84,9.68,21.0,3.2,11.1,35,5000,4.02,-0.90,-0.24,0.0,0.0,13.6,0.2,8.06
314601,37.54,3.17,8.76,47.0,3.3,-31.4,18,5000,14.70,-5.97,-0.31,1.6,0.0,13.6,0.6,8.06
314645,-25.20,2.81,-166.57,52.5,3.3,56.7,112,5004,-9.60,-2.94,-0.31,1.6,0.0,13.7,0.3,8.06
314690,-2.62,3.79,129.01,38.1,3.4,-21.2,20,5000,-19.49,-22.32,-0.33,2.6,0.0,13.8,-0.3,8.06
314735,-3.21,2.37,-97.17,59.8,3.5,23.8,87,5000,-6.44,17.26,-0.35,2.9,0.0,13.9,-0.6,8.06
314779,1.10,5.30,130.41,16.4,3.6,-23.5,-3,5000,16.12,-7.46,-0.39,3.4,0.0,14.1,-0.6,8.06
314824,29.30,-1.97,-160.25,126.1,3.7,5.3,135,5004,-7.15,-1.85,-0.43,4.4,0.0,14.3,-0.5,8.06
314869,-0.42,2.86,46.90,53.6,3.8,-7.3,50,5004,2.63,-6.71,-0.43,4.9,0.0,14.5,-1.0,8.06
314913,11.63,1.61,-40.87,72.8,3.9,-0.9,75,5004,10.23,-12.62,-0.46,5.4,0.0,14.7,-1.7,8.06
314957,-8.13,0.51,-64.25,89.7,4.0,19.6,113,5000,22.60,1.43,-0.49,6.0,0.0,15.0,-1.5,8.06
315002,-13.19,0.42,-34.37,91.7,4.1,17.7,113,5000,-5.73,8.91,-0.53,6.7,0.0,15.2,-0.9,8.06
315046,-11.09,0.03,-14.27,98.2,4.3,11.5,113,5000,7.24,7.99,-0.58,7.5,0.0,15.6,-0.6,8.01
315091,-3.80,-0.64,-35.71,108.3,4.4,9.0,121,5000,-4.71,-11.23,-0.58,8.3,0.0,15.9,-0.8,8.01
315137,-5.29,-1.30,-34.43,119.1,4.6,9.4,133,5004,-13.09,-4.14,-0.63,9.2,0.0,16.3,-1.1,8.01
315182,1.03,-2.12,-33.33,132.1,4.8,3.0,139,5004,-16.57,13.94,-0.69,10.2,0.0,16.7,-1.0,8.01
315227,9.66,-2.70,-16.02,141.7,5.0,-8.3,138,5004,-9.42,-2.61,-0.75,11.2,0.0,17.2,-0.8,8.01
315272,5.59,-3.19,-20.79,150.1,5.2,-4.3,150,5004,12.98,-14.90,-0.81,12.3,0.0,17.8,-1.2,8.01
315317,-8.43,-4.11,-25.34,163.8,5.4,7.7,176,5004,6.05,0.75,-0.81,13.4,0.0,18.3,-1.5,8.01
315362,-6.59,-5.30,-22.81,182.9,5.7,4.6,193,5000,0.49,-1.41,-0.89,14.8,0.0,19.0,-1.1,8.01
315407,0.22,-6.38,-33.02,200.3,6.0,-0.1,206,5004,12.76,-18.47,-0.97,16.2,0.0,19.7,-1.4,8.01
315452,-2.29,-8.09,-48.98,227.4,6.3,3.7,237,5004,-13.19,6.50,-1.07,17.8,0.0,20.5,-1.6,8.01
315497,-9.47,-13.20,-9.56,305.7,6.7,-1.4,255,5004,-19.55,-12.54,-1.18,19.7,0.0,21.3,-1.7,8.01
315543,-13.36,-14.10,-32.04,319.1,7.2,5.5,255,5000,-18.04,7.09,-1.18,21.4,0.0,22.3,-2.5,8.01
315589,-90.01,-18.34,-2.18,384.4,7.8,61.6,255,5004,2.77,3.97,-1.29,22.9,0.0,23.3,-1.8,8.00
315634,-15.00,-26.32,-195.52,505.6,8.4,29.9,255,5004,8.95,-29.78,-1.38,24.3,0.0,24.3,-2.3,8.00
# DISARMED: tilt cutoff
